species	Gene_focal	Gene_ortho
Latimeria_chalumnae	BMPR2	BMPR2
Latimeria_chalumnae	BNC1	CHAF1A
Latimeria_chalumnae	BNC1	UBXN6
Latimeria_chalumnae	BOD1	bod1
Latimeria_chalumnae	BPHL	BPHL
Latimeria_chalumnae	BPNT1	BPNT1
Latimeria_chalumnae	BRAF	ENSLACG00000011252
Latimeria_chalumnae	BRCA2	ENSLACG00000007788
Latimeria_chalumnae	BRD4	BRD4
Latimeria_chalumnae	BRD4	ENSLACG00000008922
Latimeria_chalumnae	BRF1	BRF1
Latimeria_chalumnae	BRF2	BRF2
Latimeria_chalumnae	BRI3BP	BRI3BP
Latimeria_chalumnae	BSPRY	BSPRY
Latimeria_chalumnae	BTBD11	BTBD11
Latimeria_chalumnae	BTBD11	ENSLACG00000009924
Latimeria_chalumnae	BTBD16	ENSLACG00000006564
Latimeria_chalumnae	BTBD3	BTBD3
Latimeria_chalumnae	BTBD3	ENSLACG00000013756
Latimeria_chalumnae	BTBD7	BTBD7
Latimeria_chalumnae	BTBD9	BTBD9
Latimeria_chalumnae	BUD23	BUD23
Latimeria_chalumnae	C10orf90	NEFL
Latimeria_chalumnae	C10orf90	NEFM
Latimeria_chalumnae	C11orf16	C11orf16
Latimeria_chalumnae	C11orf24	ENSLACG00000018563
Latimeria_chalumnae	C11orf65	C11orf65
Latimeria_chalumnae	C12orf4	C12orf4
Latimeria_chalumnae	C12orf4	zgc:77158
Latimeria_chalumnae	C12orf40	ENSLACG00000022139
Latimeria_chalumnae	C12orf73	C12orf73
Latimeria_chalumnae	C13orf46	pros1
Latimeria_chalumnae	C15orf41	C15orf41
Latimeria_chalumnae	C15orf61	C15orf61
Latimeria_chalumnae	C17orf100	ENSLACG00000018748
Latimeria_chalumnae	C17orf62	C17orf62
Latimeria_chalumnae	C17orf75	C17orf75
Latimeria_chalumnae	C19orf47	CEP170B
Latimeria_chalumnae	C19orf47	zbtb42
Latimeria_chalumnae	C19orf57	ENSLACG00000013365
Latimeria_chalumnae	C19orf73	ACSS3
Latimeria_chalumnae	C1QA	C1QA
Latimeria_chalumnae	C1QL3	C1QL3
Latimeria_chalumnae	C1QTNF12	C1QTNF12
Latimeria_chalumnae	C1QTNF7	BTAF1
Latimeria_chalumnae	C1QTNF7	C1QTNF7
Latimeria_chalumnae	C1RL	CLSTN3
Latimeria_chalumnae	C1orf159	ENSLACG00000018565
Latimeria_chalumnae	C1orf159	ENSLACG00000022665
Latimeria_chalumnae	C1orf174	C1orf174
Latimeria_chalumnae	C1orf174	ENSLACG00000019092
Latimeria_chalumnae	C1orf210	ap1m3
Latimeria_chalumnae	C1orf216	C1orf216
Latimeria_chalumnae	C20orf194	C20orf194
Latimeria_chalumnae	C20orf194	ky
Latimeria_chalumnae	C21orf33	ENSLACG00000004202
Latimeria_chalumnae	C21orf33	ENSLACG00000004885
Latimeria_chalumnae	C2CD6	ENSLACG00000022406
Latimeria_chalumnae	C2orf69	C2orf69
Latimeria_chalumnae	C2orf70	C2orf70
Latimeria_chalumnae	C2orf71	C2orf71
Latimeria_chalumnae	C2orf71	ENSLACG00000013956
Latimeria_chalumnae	C2orf88	ENSLACG00000014810
Latimeria_chalumnae	C3orf56	chchd6b
Latimeria_chalumnae	C4orf22	ENSLACG00000009667
Latimeria_chalumnae	C4orf22	ENSLACG00000012556
Latimeria_chalumnae	C5AR2	sycn.3
Latimeria_chalumnae	C5orf30	C5orf30
Latimeria_chalumnae	C5orf30	pdzph1
Latimeria_chalumnae	C5orf42	C5orf42
Latimeria_chalumnae	C6orf222	RPLP2
Latimeria_chalumnae	C6orf58	RAB12
Latimeria_chalumnae	C7orf43	C7orf43
Latimeria_chalumnae	C9	C9
Latimeria_chalumnae	CA5A	ca5a
Latimeria_chalumnae	CAB39L	CAB39L
Latimeria_chalumnae	CACNG1	CACNG1
Latimeria_chalumnae	CACNG4	CACNG4
Latimeria_chalumnae	CACNG5	CACNG5
Latimeria_chalumnae	CACNG5	CACNG7
Latimeria_chalumnae	CACNG7	CACNG5
Latimeria_chalumnae	CALCOCO2	CALCOCO2
Latimeria_chalumnae	CAMK2G	ZSWIM8
Latimeria_chalumnae	CAMK2N1	ALG3
Latimeria_chalumnae	CAMK2N1	CAMK2N2
Latimeria_chalumnae	CAMK4	CAMK4
Latimeria_chalumnae	CAPRIN1	CAPRIN1
Latimeria_chalumnae	CAPRIN1	ENSLACG00000002240
Latimeria_chalumnae	CAPZB	CAPZB
Latimeria_chalumnae	CARD10	CARD10
Latimeria_chalumnae	CARD10	ENSLACG00000003031
Latimeria_chalumnae	CARS	CARS
Latimeria_chalumnae	CASC1	CASC1
Latimeria_chalumnae	CASC4	CASC4
Latimeria_chalumnae	CASKIN2	CASKIN2
Latimeria_chalumnae	CASKIN2	mchr1a
Latimeria_chalumnae	CASP6	OIT3
Latimeria_chalumnae	CASS4	CASS4
Latimeria_chalumnae	CAT	CAT
Latimeria_chalumnae	CATSPERE	ENSLACG00000012326
Latimeria_chalumnae	CAV3	CAV3
Latimeria_chalumnae	CAVIN2	cavin2a
Latimeria_chalumnae	CBFA2T2	CBFA2T2
Latimeria_chalumnae	CBLC	CBLC
Latimeria_chalumnae	CBX1	CBX1
Latimeria_chalumnae	CBX3	CBX3
Latimeria_chalumnae	CC2D2A	CC2D2A
Latimeria_chalumnae	CCDC106	ENSLACG00000003933
Latimeria_chalumnae	CCDC120	FRMD4B
Latimeria_chalumnae	CCDC120	LMOD3
Latimeria_chalumnae	CCDC124	CCDC124
Latimeria_chalumnae	CCDC126	CCDC126
Latimeria_chalumnae	CCDC134	CCDC134
Latimeria_chalumnae	CCDC152	CCDC152
Latimeria_chalumnae	CCDC157	CCDC157
Latimeria_chalumnae	CCDC173	CCDC173
Latimeria_chalumnae	CCDC186	CCDC186
Latimeria_chalumnae	CCDC191	CCDC191
Latimeria_chalumnae	CCDC192	CCDC192
Latimeria_chalumnae	CCDC197	si:ch1073-416d2.4
Latimeria_chalumnae	CCDC68	CCDC68
Latimeria_chalumnae	CCDC68	ENSLACG00000003513
Latimeria_chalumnae	CCDC73	ENSLACG00000016810
Latimeria_chalumnae	CCDC84	CCDC84
Latimeria_chalumnae	CCDC88C	ENSLACG00000018969
Latimeria_chalumnae	CCDC88C	ccdc88c
Latimeria_chalumnae	CCDC90B	CCDC90B
Latimeria_chalumnae	CCDC96	CCDC96
Latimeria_chalumnae	CCND2	CCND2
Latimeria_chalumnae	CCNI	CCNI
Latimeria_chalumnae	CCNI2	CCNI2
Latimeria_chalumnae	CCNL1	CCNL1
Latimeria_chalumnae	CCNQ	POC1B
Latimeria_chalumnae	CCZ1	ccz1
Latimeria_chalumnae	CD101	CD101
Latimeria_chalumnae	CD101	ENSLACG00000013643
Latimeria_chalumnae	CD180	ENSLACG00000012905
Latimeria_chalumnae	CD247	CD247
Latimeria_chalumnae	CD37	CD37
Latimeria_chalumnae	CD44	ENSLACG00000011662
Latimeria_chalumnae	CD68	ENSLACG00000004080
Latimeria_chalumnae	CD99L2	CD99L2
Latimeria_chalumnae	CDADC1	CDADC1
Latimeria_chalumnae	CDAN1	CDAN1
Latimeria_chalumnae	CDC26	CDC26
Latimeria_chalumnae	CDC42EP1	cdc42ep1a
Latimeria_chalumnae	CDC45	CDC45
Latimeria_chalumnae	CDCA7L	CDCA7L
Latimeria_chalumnae	CDCA8	ENSLACG00000009983
Latimeria_chalumnae	CDH1	ENSLACG00000006483
Latimeria_chalumnae	CDH24	C14orf93
Latimeria_chalumnae	CDH24	ENSLACG00000015456
Latimeria_chalumnae	CDK15	CDK15
Latimeria_chalumnae	CDK5R1	CDK5R1
Latimeria_chalumnae	CDK8	SLC16A2
Latimeria_chalumnae	CDKL1	CDKL1
Latimeria_chalumnae	CDKL3	CDKL3
Latimeria_chalumnae	CDKL4	ENSLACG00000009707
Latimeria_chalumnae	CDKL4	RDH13
Latimeria_chalumnae	CDKL5	CDKL5
Latimeria_chalumnae	CDKL5	ENSLACG00000006881
Latimeria_chalumnae	CDKN2D	CDKN2D
Latimeria_chalumnae	CDV3	CDV3
Latimeria_chalumnae	CDV3	ENSLACG00000007146
Latimeria_chalumnae	CEBPA	ENSLACG00000006740
Latimeria_chalumnae	CEL	cel.1
Latimeria_chalumnae	CEMIP	CEMIP
Latimeria_chalumnae	CEMIP	ENSLACG00000011648
Latimeria_chalumnae	CENPF	SPATA7
Latimeria_chalumnae	CENPI	CENPI
Latimeria_chalumnae	CENPK	CENPK
Latimeria_chalumnae	CENPL	CENPL
Latimeria_chalumnae	CENPL	ENSLACG00000010964
Latimeria_chalumnae	CENPT	ENSLACG00000016320
Latimeria_chalumnae	CENPT	ENSLACG00000022166
Latimeria_chalumnae	CENPU	CENPU
Latimeria_chalumnae	CEP104	CEP104
Latimeria_chalumnae	CEP104	b3gnt7l
Latimeria_chalumnae	CEP152	CEP152
Latimeria_chalumnae	CEP162	CEP162
Latimeria_chalumnae	CEP162	ENSLACG00000014480
Latimeria_chalumnae	CEP164	CEP164
Latimeria_chalumnae	CEP164	ENSLACG00000013522
Latimeria_chalumnae	CEP164	ENSLACG00000018303
Latimeria_chalumnae	CEP290	CEP290
Latimeria_chalumnae	CEP290	ENSLACG00000006239
Latimeria_chalumnae	CEP44	CEP44
Latimeria_chalumnae	CEP78	CEP78
Latimeria_chalumnae	CEP97	CEP97
Latimeria_chalumnae	CERS3	CERS3
Latimeria_chalumnae	CFAP36	ENSLACG00000018969
Latimeria_chalumnae	CFAP44	CFAP44
Latimeria_chalumnae	CFAP53	MEX3D
Latimeria_chalumnae	CFAP73	CFAP73
Latimeria_chalumnae	CFAP77	CFAP77
Latimeria_chalumnae	CFAP97D1	CFAP97D1
Latimeria_chalumnae	CFAP97D1	ENSLACG00000011256
Latimeria_chalumnae	CFL1	MGME1
Latimeria_chalumnae	CGNL1	CGNL1
Latimeria_chalumnae	CHAF1B	CHAF1B
Latimeria_chalumnae	CHD2	ENSLACG00000018455
Latimeria_chalumnae	CHGA	CHGA
Latimeria_chalumnae	CHGA	ENSLACG00000022322
Latimeria_chalumnae	CHKB-CPT1B	ENSLACG00000008182
Latimeria_chalumnae	CHMP2B	CHMP2B
Latimeria_chalumnae	CHMP4A	CHMP4A
Latimeria_chalumnae	CHMP4C	CHMP4C
Latimeria_chalumnae	CHPF2	CHPF2
Latimeria_chalumnae	CHRNA5	ENSLACG00000002798
Latimeria_chalumnae	CHRNB2	CHRNB2
Latimeria_chalumnae	CHSY1	CHSY1
Latimeria_chalumnae	CIB2	CIB2
Latimeria_chalumnae	CIB2	lrrc61
Latimeria_chalumnae	CIC	CIC
Latimeria_chalumnae	CINP	CINP
Latimeria_chalumnae	CKMT1B	ckmt1
Latimeria_chalumnae	CKS1B	CKS1B
Latimeria_chalumnae	CLCN4	CLCN4
Latimeria_chalumnae	CLDN17	ENSLACG00000010878
Latimeria_chalumnae	CLDN17	ENSLACG00000011216
Latimeria_chalumnae	CLDN18	CLDN18
Latimeria_chalumnae	CLDN25	ENSLACG00000018566
Latimeria_chalumnae	CLDN5	CLDN5
Latimeria_chalumnae	CLDN5	SEPT2
Latimeria_chalumnae	CLIC5	CLIC5
Latimeria_chalumnae	CLIC6	CLIC6
Latimeria_chalumnae	CLINT1	CLINT1
Latimeria_chalumnae	CLINT1	ENSLACG00000016818
Latimeria_chalumnae	CLIP4	CLIP4
Latimeria_chalumnae	CLIP4	ENSLACG00000013956
Latimeria_chalumnae	CLMN	CLMN
Latimeria_chalumnae	CLOCK	CLOCK
Latimeria_chalumnae	CLP1	CLP1
Latimeria_chalumnae	CLP1	ENSLACG00000003850
Latimeria_chalumnae	CLRN3	CLRN3
Latimeria_chalumnae	CLSPN	CLSPN
Latimeria_chalumnae	CLTC	CLTC
Latimeria_chalumnae	CMTM4	CMTM4
Latimeria_chalumnae	CMTR1	CMTR1
Latimeria_chalumnae	CMYA5	ENSLACG00000014256
Latimeria_chalumnae	CMYA5	ENSLACG00000014586
Latimeria_chalumnae	CNDP2	CNDP2
Latimeria_chalumnae	CNGB3	CNGB3
Latimeria_chalumnae	CNMD	CNMD
Latimeria_chalumnae	CNN3	CNN3
Latimeria_chalumnae	CNOT3	CNOT3
Latimeria_chalumnae	CNP	CNP
Latimeria_chalumnae	CNTLN	ENSLACG00000013790
Latimeria_chalumnae	COG1	COG1
Latimeria_chalumnae	COG3	COG3
Latimeria_chalumnae	COG4	COG4
Latimeria_chalumnae	COL14A1	COL14A1
Latimeria_chalumnae	COL15A1	CYTIP
Latimeria_chalumnae	COL15A1	ENSLACG00000006530
Latimeria_chalumnae	COL16A1	COL16A1
Latimeria_chalumnae	COL4A5	RHBDD1
Latimeria_chalumnae	COL5A2	ENSLACG00000022619
Latimeria_chalumnae	COL6A1	ENSLACG00000013165
Latimeria_chalumnae	COL6A1	col6a1
Latimeria_chalumnae	COL8A1	tmem30c
Latimeria_chalumnae	COL9A1	ENSLACG00000011291
Latimeria_chalumnae	COLEC11	COLEC11
Latimeria_chalumnae	COMMD10	COMMD10
Latimeria_chalumnae	COMMD2	COMMD2
Latimeria_chalumnae	COMMD6	ENSLACG00000011103
Latimeria_chalumnae	COMT	COMT
Latimeria_chalumnae	COPA	COPA
Latimeria_chalumnae	COPS2	COPS2
Latimeria_chalumnae	COPS3	COPS3
Latimeria_chalumnae	COPS7A	ENSLACG00000009839
Latimeria_chalumnae	COPS7A	si:ch211-154o6.2
Latimeria_chalumnae	COQ10A	COQ10A
Latimeria_chalumnae	COQ10B	COQ10B
Latimeria_chalumnae	COQ10B	MGAT2
Latimeria_chalumnae	COQ6	COQ6
Latimeria_chalumnae	CORO2B	CORO2B
Latimeria_chalumnae	CORO6	CORO6
Latimeria_chalumnae	COX18	COX18
Latimeria_chalumnae	COX18	EIF4EBP3
Latimeria_chalumnae	COX18	ENSLACG00000014479
Latimeria_chalumnae	COX7B	ENSLACG00000011999
Latimeria_chalumnae	CPA6	ENSLACG00000014709
Latimeria_chalumnae	CPNE3	CPNE3
Latimeria_chalumnae	CPNE8	CPNE8
Latimeria_chalumnae	CPNE9	CPNE9
Latimeria_chalumnae	CPSF3	CPSF3
Latimeria_chalumnae	CRB1	CRB1
Latimeria_chalumnae	CRB1	dennd1b
Latimeria_chalumnae	CREB3L4	ENSLACG00000006665
Latimeria_chalumnae	CREB5	ENSLACG00000013764
Latimeria_chalumnae	CREB5	creb5b
Latimeria_chalumnae	CREBRF	CREBRF
Latimeria_chalumnae	CRHBP	CRHBP
Latimeria_chalumnae	CRNKL1	CRNKL1
Latimeria_chalumnae	CRTC2	CRTC2
Latimeria_chalumnae	CRYBB1	CRYBB1
Latimeria_chalumnae	CRYBB3	CRYBB3
Latimeria_chalumnae	CRYGN	CRYGN
Latimeria_chalumnae	CSDE1	CSDE1
Latimeria_chalumnae	CSDE1	ENSLACG00000018442
Latimeria_chalumnae	CSE1L	CSE1L
Latimeria_chalumnae	CSF1R	CSF1R
Latimeria_chalumnae	CSF1R	ENSLACG00000014172
Latimeria_chalumnae	CSF3	CSF3
Latimeria_chalumnae	CSNK1A1	csnk1a1
Latimeria_chalumnae	CSNK2A1	ENSLACG00000002994
Latimeria_chalumnae	CSRNP2	CSRNP2
Latimeria_chalumnae	CSRNP3	TTC21B
Latimeria_chalumnae	CSRP2	CSRP3
Latimeria_chalumnae	CSRP3	CSRP3
Latimeria_chalumnae	CST7	CST7
Latimeria_chalumnae	CSTF1	CSTF1
Latimeria_chalumnae	CSTF1	ENSLACG00000016233
Latimeria_chalumnae	CSTF2	cstf2
Latimeria_chalumnae	CSTF2	trmt12
Latimeria_chalumnae	CTAGE5	ENSLACG00000006071
Latimeria_chalumnae	CTDSPL2	si:ch211-150j10.4
Latimeria_chalumnae	CTPS1	CTPS1
Latimeria_chalumnae	CTR9	CTR9
Latimeria_chalumnae	CTRB2	ENSLACG00000004185
Latimeria_chalumnae	CTSA	CTSA
Latimeria_chalumnae	CTTNBP2	CTTNBP2
Latimeria_chalumnae	CTTNBP2	ENSLACG00000022370
Latimeria_chalumnae	CTXND1	ENSLACG00000008884
Latimeria_chalumnae	CUEDC1	CUEDC1
Latimeria_chalumnae	CUL4A	CUL4A
Latimeria_chalumnae	CUX1	CUX2
Latimeria_chalumnae	CUX1	si:ch211-193c2.2
Latimeria_chalumnae	CWC27	CWC27
Latimeria_chalumnae	CXCR5	CXCR5
Latimeria_chalumnae	CYB561D1	CYB561D1
Latimeria_chalumnae	CYB5R4	CYB5R4
Latimeria_chalumnae	CYFIP1	CYFIP1
Latimeria_chalumnae	CYFIP1	ENSLACG00000016040
Latimeria_chalumnae	CYHR1	CYHR1
Latimeria_chalumnae	CYHR1	ENSLACG00000008191
Latimeria_chalumnae	CYP19A1	CYP19A1
Latimeria_chalumnae	CYP26B1	CYP26A1
Latimeria_chalumnae	CYP26C1	ENSLACG00000013412
Latimeria_chalumnae	CYP26C1	ENSLACG00000015089
Latimeria_chalumnae	CYP27C1	CYP27C1
Latimeria_chalumnae	CYP4B1	ENSLACG00000013669
Latimeria_chalumnae	CYR61	CYR61
Latimeria_chalumnae	CYR61	ENSLACG00000017143
Latimeria_chalumnae	CYTIP	CYTIP
Latimeria_chalumnae	DAGLB	DAGLB
Latimeria_chalumnae	DALRD3	DALRD3
Latimeria_chalumnae	DAND5	ENSLACG00000015475
Latimeria_chalumnae	DAND5	NFIX
Latimeria_chalumnae	DARS	DARS
Latimeria_chalumnae	DAZL	BOLL
Latimeria_chalumnae	DAZL	ENSLACG00000015721
Latimeria_chalumnae	DBF4	CLDN12
Latimeria_chalumnae	DBF4	DBF4
Latimeria_chalumnae	DBP	DBP
Latimeria_chalumnae	DBP	ENSLACG00000007598
Latimeria_chalumnae	DBT	DBT
Latimeria_chalumnae	DBT	ENSLACG00000013452
Latimeria_chalumnae	DCAF7	CCDC47
Latimeria_chalumnae	DCAF7	DCAF7
Latimeria_chalumnae	DCN	zgc:113307
Latimeria_chalumnae	DCP1B	DCP1B
Latimeria_chalumnae	DCP1B	ENSLACG00000017435
Latimeria_chalumnae	DCUN1D5	DCUN1D5
Latimeria_chalumnae	DDAH1	DDAH1
Latimeria_chalumnae	DDAH1	ENSLACG00000017143
Latimeria_chalumnae	DDHD1	gdf3
Latimeria_chalumnae	DDIT4	DDIT4
Latimeria_chalumnae	DDX17	DDX17
Latimeria_chalumnae	DDX18	DDX18
Latimeria_chalumnae	DDX18	ENSLACG00000015444
Latimeria_chalumnae	DDX21	irf1a
Latimeria_chalumnae	DDX31	DDX31
Latimeria_chalumnae	DDX39A	DDX39A
Latimeria_chalumnae	DDX3X	ddx3a
Latimeria_chalumnae	DDX3X	rpl8
Latimeria_chalumnae	DDX54	DDX54
Latimeria_chalumnae	DDX56	DDX56
Latimeria_chalumnae	DDX59	DDX59
Latimeria_chalumnae	DDX6	DDX6
Latimeria_chalumnae	DENND2C	DENND2C
Latimeria_chalumnae	DENND5A	DENND5A
Latimeria_chalumnae	DENND5A	sinhcafl
Latimeria_chalumnae	DENND5B	DENND5B
Latimeria_chalumnae	DERA	DERA
Latimeria_chalumnae	DERL1	DERL1
Latimeria_chalumnae	DERL1	ENSLACG00000009654
Latimeria_chalumnae	DERL1	FAM83A
Latimeria_chalumnae	DFFB	DFFB
Latimeria_chalumnae	DFFB	ENSLACG00000019092
Latimeria_chalumnae	DGCR8	DGCR8
Latimeria_chalumnae	DHFR2	ARL13B
Latimeria_chalumnae	DHRS11	DHRS11
Latimeria_chalumnae	DHRS11	si:ch211-283g2.1
Latimeria_chalumnae	DHRS13	ENSLACG00000012896
Latimeria_chalumnae	DHRS3	DHRS3
Latimeria_chalumnae	DHTKD1	DHTKD1
Latimeria_chalumnae	DHTKD1	ENSLACG00000016039
Latimeria_chalumnae	DHX35	DHX35
Latimeria_chalumnae	DHX35	ENSLACG00000022409
Latimeria_chalumnae	DICER1	DICER1
Latimeria_chalumnae	DKK3	ENSLACG00000011065
Latimeria_chalumnae	DKKL1	ENSLACG00000010046
Latimeria_chalumnae	DLST	DLST
Latimeria_chalumnae	DMC1	DMC1
Latimeria_chalumnae	DMTF1	DMTF1
Latimeria_chalumnae	DNAAF5	DNAAF5
Latimeria_chalumnae	DNAH3	ENSLACG00000006964
Latimeria_chalumnae	DNAH3	ENSLACG00000008832
Latimeria_chalumnae	DNAJA1	DNAJA1
Latimeria_chalumnae	DNAJB12	DNAJB12
Latimeria_chalumnae	DNAJC15	DNAJC15
Latimeria_chalumnae	DNAJC16	DNAJC16
Latimeria_chalumnae	DNAJC22	DNAJC22
Latimeria_chalumnae	DNAJC3	DNAJC3
Latimeria_chalumnae	DNAJC6	DNAJC6
Latimeria_chalumnae	DNER	DNER
Latimeria_chalumnae	DNLZ	DNLZ
Latimeria_chalumnae	DNLZ	ENSLACG00000017649
Latimeria_chalumnae	DNM1L	DNM1L
Latimeria_chalumnae	DNM2	DNM2
Latimeria_chalumnae	DOCK2	DOCK2
Latimeria_chalumnae	DOCK5	DOCK5
Latimeria_chalumnae	DOCK7	DOCK7
Latimeria_chalumnae	DPH3	ENSLACG00000009282
Latimeria_chalumnae	DPH7	DPH7
Latimeria_chalumnae	DPP3	DPP3
Latimeria_chalumnae	DRAXIN	DRAXIN
Latimeria_chalumnae	DRG1	DRG1
Latimeria_chalumnae	DRGX	DRGX
Latimeria_chalumnae	DRGX	ENSLACG00000012042
Latimeria_chalumnae	DROSHA	DROSHA
Latimeria_chalumnae	DRP2	DRP2
Latimeria_chalumnae	DRP2	si:ch211-106m9.1
Latimeria_chalumnae	DSCAM	DSCAM
Latimeria_chalumnae	DSCAM	ENSLACG00000013522
Latimeria_chalumnae	DTWD1	DTWD1
Latimeria_chalumnae	DTWD1	nnt2
Latimeria_chalumnae	DUPD1	DUPD1
Latimeria_chalumnae	DUSP1	DUSP1
Latimeria_chalumnae	DUSP14	DUSP14
Latimeria_chalumnae	DUSP19	DUSP19
Latimeria_chalumnae	DUSP3	DUSP3
Latimeria_chalumnae	DUSP3	ENSLACG00000011256
Latimeria_chalumnae	DUSP5	DUSP5
Latimeria_chalumnae	DUSP7	DUSP7
Latimeria_chalumnae	DYNC1H1	DYNC1H1
Latimeria_chalumnae	DYNC1H1	ENSLACG00000013310
Latimeria_chalumnae	DYNC1LI2	DYNC1LI2
Latimeria_chalumnae	DZIP1	ENSLACG00000005131
Latimeria_chalumnae	E2F2	E2F2
Latimeria_chalumnae	EAF2	EAF2
Latimeria_chalumnae	EAF2	ENSLACG00000022525
Latimeria_chalumnae	EBAG9	EBAG9
Latimeria_chalumnae	EBP	ENSLACG00000008100
Latimeria_chalumnae	EBP	RENBP
Latimeria_chalumnae	EBPL	EBPL
Latimeria_chalumnae	ECHDC3	ECHDC3
Latimeria_chalumnae	EDC3	EDC3
Latimeria_chalumnae	EDNRB	EDNRB
Latimeria_chalumnae	EEF1B2	EEF1B2
Latimeria_chalumnae	EEF1E1-BLOC1S5	ENSLACG00000012998
Latimeria_chalumnae	EEPD1	EEPD1
Latimeria_chalumnae	EFL1	EFL1
Latimeria_chalumnae	EFTUD2	EFTUD2
Latimeria_chalumnae	EGR3	EGR3
Latimeria_chalumnae	EHD1	ENSLACG00000018045
Latimeria_chalumnae	EHD1	ENSLACG00000018084
Latimeria_chalumnae	EHMT1	EHMT1
Latimeria_chalumnae	EHMT1	ENSLACG00000010434
Latimeria_chalumnae	EIF2AK1	EIF2AK1
Latimeria_chalumnae	EIF2S3	eif2s3
Latimeria_chalumnae	EIF3H	EIF3H
Latimeria_chalumnae	EIF3I	EIF3I
Latimeria_chalumnae	EIF3I	zgc:154055
Latimeria_chalumnae	EIF3J	EIF3J
Latimeria_chalumnae	EIF4A2	eif4a2
Latimeria_chalumnae	ELF2	ELF2
Latimeria_chalumnae	ELF5	ELF5
Latimeria_chalumnae	ELOA	ENSLACG00000010634
Latimeria_chalumnae	ELOA	ENSLACG00000010829
Latimeria_chalumnae	ELOC	ELOC
Latimeria_chalumnae	EMC1	EMC1
Latimeria_chalumnae	EME2	EME2
Latimeria_chalumnae	EML5	EML5
Latimeria_chalumnae	EMX2	EMX2
Latimeria_chalumnae	EN1	EN1
Latimeria_chalumnae	ENDOG	ENDOG
Latimeria_chalumnae	ENG	CDK9
Latimeria_chalumnae	ENG	ENG
Latimeria_chalumnae	ENO4	ENSLACG00000009324
Latimeria_chalumnae	ENOSF1	ENOSF1
Latimeria_chalumnae	ENPP2	ENPP2
Latimeria_chalumnae	ENPP4	ENPP4
Latimeria_chalumnae	ENSA	ENSA
Latimeria_chalumnae	ENSA	onecutl
Latimeria_chalumnae	ENTPD4	ENTPD4
Latimeria_chalumnae	ENTPD5	ENTPD5
Latimeria_chalumnae	ENTPD8	ENTPD8
Latimeria_chalumnae	EPHA2	ENSLACG00000012664
Latimeria_chalumnae	EPHA2	epha2b
Latimeria_chalumnae	EPO	EPO
Latimeria_chalumnae	EPO	SLC12A9
Latimeria_chalumnae	EPRS	EPRS
Latimeria_chalumnae	EPS8	EPS8
Latimeria_chalumnae	ERG	FLI1
Latimeria_chalumnae	ERICH3	ENSLACG00000011627
Latimeria_chalumnae	ERICH3	ENSLACG00000011808
Latimeria_chalumnae	ERICH6	ENSLACG00000010266
Latimeria_chalumnae	ERICH6	ENSLACG00000022186
Latimeria_chalumnae	ERMN	ENSLACG00000006530
Latimeria_chalumnae	ERMP1	ERMP1
Latimeria_chalumnae	ERMP1	zgc:114041
Latimeria_chalumnae	ERVMER34-1	RPL21
Latimeria_chalumnae	ESF1	ESF1
Latimeria_chalumnae	ESPNL	ESPNL
Latimeria_chalumnae	ESRP1	ESRP1
Latimeria_chalumnae	ETFBKMT	ETFBKMT
Latimeria_chalumnae	ETFRF1	ETFRF1
Latimeria_chalumnae	ETV3L	ENSLACG00000006627
Latimeria_chalumnae	ETV4	ETV4
Latimeria_chalumnae	EVL	EVL
Latimeria_chalumnae	EVX2	HOXD12
Latimeria_chalumnae	EVX2	evx2
Latimeria_chalumnae	EXD2	EXD2
Latimeria_chalumnae	EXD3	ENSLACG00000009425
Latimeria_chalumnae	EXD3	ENSLACG00000010354
Latimeria_chalumnae	FAAP100	ENSLACG00000018490
Latimeria_chalumnae	FAAP100	FAAP100
Latimeria_chalumnae	FAAP24	FAAP24
Latimeria_chalumnae	FADS3	epx
Latimeria_chalumnae	FAHD1	FAHD1
Latimeria_chalumnae	FAM114A2	ENSLACG00000018562
Latimeria_chalumnae	FAM114A2	FAM114A2
Latimeria_chalumnae	FAM117A	ENSLACG00000010204
Latimeria_chalumnae	FAM117A	FAM117A
Latimeria_chalumnae	FAM117B	FAM117B
Latimeria_chalumnae	FAM120C	ENSLACG00000012574
Latimeria_chalumnae	FAM120C	FAM120A
Latimeria_chalumnae	FAM120C	huwe1
Latimeria_chalumnae	FAM126B	FAM126B
Latimeria_chalumnae	FAM129A	FAM129A
Latimeria_chalumnae	FAM129C	FAM129C
Latimeria_chalumnae	FAM131C	FAM131B
Latimeria_chalumnae	FAM13B	ENSLACG00000013687
Latimeria_chalumnae	FAM13B	FAM13B
Latimeria_chalumnae	FAM167B	FAM167B
Latimeria_chalumnae	FAM167B	zgc:154055
Latimeria_chalumnae	FAM169B	ENSLACG00000008962
Latimeria_chalumnae	FAM169B	PGPEP1L
Latimeria_chalumnae	FAM171B	FAM171B
Latimeria_chalumnae	FAM173A	FAM173A
Latimeria_chalumnae	FAM189A2	FAM189A1
Latimeria_chalumnae	FAM189A2	FAM189A2
Latimeria_chalumnae	FAM208A	FAM208A
Latimeria_chalumnae	FAM208B	ENSLACG00000011658
Latimeria_chalumnae	FAM212A	ENSLACG00000003649
Latimeria_chalumnae	FAM212A	FAM212A
Latimeria_chalumnae	FAM220A	ENSLACG00000013162
Latimeria_chalumnae	FAM221A	FAM221A
