"Gene_name","Gene_ID","Drosophila_simulans","Drosophila_sechellia","Drosophila_yakuba","Drosophila_erecta","Drosophila_ananassae","Drosophila_pseudoobscura","Drosophila_persimilis","Drosophila_willistoni","Drosophila_virilis","Drosophila_mojavensis","Drosophila_grimshawi","Anopheles_gambiae","Apis_mellifera","Aedes_aegypti","Tribolium_castaneum","Bombyx_mori","Caenorhabditis_elegans"
Herp	FBgn0031950
r2d2	FBgn0031951
cdc14	FBgn0031952
LanB1	FBgn0261800
CG7115	FBgn0027515
Rack1	FBgn0020618
mts	FBgn0004177
CG14537	FBgn0031954
CG14535	FBgn0031955
lectin-28C	FBgn0040099
TwdlE	FBgn0031957
Proc	FBgn0045038
spz3	FBgn0031959
CG7102	FBgn0031961
SmE	FBgn0261790
CG34132	FBgn0083968
Spn28Da	FBgn0051902
Spn28Db	FBgn0053121
Snoo	FBgn0085450
CG7231	FBgn0031968
pes	FBgn0031969
CG7227	FBgn0031970
Sirup	FBgn0031971
Wwox	FBgn0031972
Spn28Dc	FBgn0031973
CG12560	FBgn0031974
CG34010	FBgn0054010
Tg	FBgn0031975
CG7367	FBgn0031976
baf	FBgn0031977
Cka	FBgn0044323
CCDC53	FBgn0031979
RpL36A	FBgn0031980
CG7466	FBgn0031981
poe	FBgn0011230
MED20	FBgn0013531
Trf	FBgn0010287
Mcr	FBgn0267488
Bsg	FBgn0261822
mon2	FBgn0031985
CG8673	FBgn0031986
CG12375	FBgn0031987
CG8668	FBgn0031988
PAPLA1	FBgn0031990
CG42762	FBgn0261830
CG42763	FBgn0261831
CG43394	FBgn0263256
CG31606	FBgn0051606
Rbsn-5	FBgn0261064
CG8498	FBgn0031992
Piezo	FBgn0264953
CG34134	FBgn0083970
CG8475	FBgn0031995
CG8460	FBgn0031996
PGAP5	FBgn0031997
SLC5A11	FBgn0031998
CG8419	FBgn0031999
Su(var)205	FBgn0003607
Ssb-c31a	FBgn0015299
CG8372	FBgn0032000
CG8360	FBgn0032001
CG8353	FBgn0032002
CG8349	FBgn0032003
CG8292	FBgn0032004
Snx6	FBgn0032005
Pvr	FBgn0032006
Spn28F	FBgn0028987
CG14277	FBgn0032008
CG43057	FBgn0262359
CG8086	FBgn0032010
Btk29A	FBgn0003502
wol	FBgn0261020
Scgalpha	FBgn0032013
CG7840	FBgn0032014
Ostgamma	FBgn0032015
CG7818	FBgn0032016
CG7810	FBgn0032017
CG7806	FBgn0032018
mtsh	FBgn0262598
CG7787	FBgn0032020
CG7781	FBgn0032021
CG14275	FBgn0032022
CG14274	FBgn0032023
CG14273	FBgn0032024
CG7778	FBgn0032025
Mur29B	FBgn0051901
CG7627	FBgn0032026
RpS13	FBgn0010265
CSN8	FBgn0261437
Pp2A-29B	FBgn0260439
CG17292	FBgn0032029
Wdr82	FBgn0032030
CG13390	FBgn0032031
CG17294	FBgn0032032
AlaRS	FBgn0027094
CG13392	FBgn0032033
Rcd4	FBgn0032034
l(2)k12914	FBgn0263852
CG13384	FBgn0032036
CG42819	FBgn0262001
CG42820	FBgn0262002
Acp29AB	FBgn0015583
lectin-29Ca	FBgn0040098
Peritrophin-15b	FBgn0040958
Peritrophin-15a	FBgn0040959
CG13385	FBgn0032039
CG13386	FBgn0032040
CG31898	FBgn0051898
fy	FBgn0001084
emb	FBgn0020497
CG13397	FBgn0014417
CG13398	FBgn0032042
Akap200	FBgn0027932
grk	FBgn0001137
D12	FBgn0027490
Chrac-14	FBgn0043002
mus201	FBgn0002887
CG31897	FBgn0051897
U26	FBgn0027780
fu12	FBgn0026718
fu2	FBgn0029173
d	FBgn0262029
CheA29a	FBgn0053194
CG43796	FBgn0264340
CG13088	FBgn0032047
CG43400	FBgn0263314
Dh31	FBgn0032048
Bace	FBgn0032049
CG13096	FBgn0032050
CG13097	FBgn0032051
PIG-U	FBgn0032052
mRpL51	FBgn0032053
Uba4	FBgn0032054
CG13091	FBgn0032055
Acer	FBgn0016122
lmgA	FBgn0250903
lmgB	FBgn0085470
CG17834	FBgn0028394
Sema1a	FBgn0011259
Glt	FBgn0001114
CG9287	FBgn0032057
CG9289	FBgn0032058
PrBP	FBgn0032059
Trs23	FBgn0260861
Hnf4	FBgn0004914
CG9314	FBgn0032061
raw	FBgn0003209
CG45307	FBgn0266845
CG12438	FBgn0032065
LManIII	FBgn0032066
LManIV	FBgn0032067
LManV	FBgn0032068
LManVI	FBgn0032069
CG42710	FBgn0261627
SoxN	FBgn0029123
CG32986	FBgn0052986
CG32987	FBgn0052987
CG32988	FBgn0052988
CG32983	FBgn0052983
CG9483	FBgn0032072
CG42713	FBgn0261630
CG34398	FBgn0085427
Tsp29Fa	FBgn0032074
Tsp29Fb	FBgn0032075
CG9510	FBgn0032076
CG9515	FBgn0032077
C1GalTA	FBgn0032078
CG31886	FBgn0032079
CG9525	FBgn0032080
CG32985	FBgn0052985
CG32984	FBgn0052984
CG18088	FBgn0032082
CG9541	FBgn0032083
CG13101	FBgn0032084
CG18662	FBgn0040963
rost	FBgn0011705
CG9555	FBgn0032085
alien	FBgn0013746
CG17906	FBgn0032086
CG18661	FBgn0040964
Try29F	FBgn0015316
CG9568	FBgn0032087 FBgn 32087
CG13102	FBgn0032088
Rcd-1r	FBgn0032089
CG9582	FBgn0032090
DIP-zeta	FBgn0051708
CG12439	FBgn0032094
Toll-4	FBgn0032095
CG31609	FBgn0051609
Or30a	FBgn0032096
CG32982	FBgn0052982
CG13108	FBgn0032100
CG9586	FBgn0032101
tai	FBgn0041092
aust	FBgn0032104
borr	FBgn0032105
lectin-30A	FBgn0040097
Ggamma30A	FBgn0267252
CG17005	FBgn0032109
Cks30A	FBgn0010314
Eaat1	FBgn0026439
CG3748	FBgn0032110
CG43350	FBgn0263082
CG13110	FBgn0032111
CG34181	FBgn0085210
Shawl	FBgn0085395
Aldh	FBgn0012036
CG4438	FBgn0032115
Mco1	FBgn0032116
Fbp2	FBgn0000640
CG42847	FBgn0262036
FucTB	FBgn0032117
scat	FBgn0011232
CG3769	FBgn0032119
RpS28-like	FBgn0085211
numb	FBgn0002973
CG33723	FBgn0053723
Gdi	FBgn0004868
CG33298	FBgn0032120
Oatp30B	FBgn0032123
CG31883	FBgn0032122
CG17855	FBgn0032124
Cpr30B	FBgn0032125
CG13113	FBgn0032126
CG13114	FBgn0032127
jp	FBgn0032129
CG3838	FBgn0032130
Mtpalpha	FBgn0028479
CG31709	FBgn0051709
gcm	FBgn0014179
CG3841	FBgn0032131
CG4382	FBgn0032132
gcm2	FBgn0019809
Trx-2	FBgn0040070
GlcAT-S	FBgn0032135
CG31882	FBgn0051882
Apoltp	FBgn0032136
CG33299	FBgn0053299
Pka-C1	FBgn0000273
hoip	FBgn0015393
pelo	FBgn0011207
CG31710	FBgn0051710
CG4364	FBgn0032138
Nckx30C	FBgn0028704
CG13116	FBgn0032139
CG13117	FBgn0032140
Cyp4e3	FBgn0015035
zf30C	FBgn0270924
Taf11	FBgn0011291
und	FBgn0283478
ppk18	FBgn0265001
CG4017	FBgn0032143
CG17633	FBgn0032144
ppk11	FBgn0065109
ppk16	FBgn0065108
IP3K1	FBgn0032147
CG4036	FBgn0032149
CG13123	FBgn0032150
nAChRalpha6	FBgn0032151
FKBP59	FBgn0029174
CG34183	FBgn0085212
CG4537	FBgn0032153
mtDNA-helicase	FBgn0032154
Bka	FBgn0010520
RpS2	FBgn0004867
Muc30E	FBgn0053300
CG13124	FBgn0032156
Etl1	FBgn0032157
Srp54	FBgn0024285
yip2	FBgn0040064
CG5885	FBgn0025700
CG4598	FBgn0032160
CG4594	FBgn0032161
CG4592	FBgn0032162
TbCMF46	FBgn0032163
CG42366	FBgn0259712
CG42367	FBgn0259713
Cpr30F	FBgn0051876
CG31712	FBgn0051712
Apf	FBgn0051713
CG4619	FBgn0032166
CG5853	FBgn0032167
CG13126	FBgn0032168
CG4709	FBgn0032169
CG5846	FBgn0032171
CG4658	FBgn0032170
CG5850	FBgn0032172
Dref	FBgn0015664
RpL13	FBgn0011272
bib	FBgn0000180
CG31875	FBgn0051875
SoYb	FBgn0051755
CG4747	FBgn0043456
Trp1	FBgn0011584
CG13131	FBgn0032175
CG13127	FBgn0032176
obst-B	FBgn0027600
CG33301	FBgn0053301
Cpr31A	FBgn0053302
Pen	FBgn0267727
Spn31A	FBgn0032178
CG44153	FBgn0265002
CG13133	FBgn0032181
CG34109	FBgn0083945
CG13135	FBgn0032184
CG4839	FBgn0032187
CG13137	FBgn0032188
Sur	FBgn0028675
CG31874	FBgn0051874
Ripalpha	FBgn0032189
RpL7	FBgn0005593
CG34159	FBgn0085188
CG5734	FBgn0032191
CG5731	FBgn0032192
CG5727	FBgn0032193
CG4901	FBgn0032194
Npc1a	FBgn0024320
Prosalpha6	FBgn0250843
CG4908	FBgn0032195
CG5708	FBgn0032196
CG5694	FBgn0032197
eEF1delta	FBgn0032198
mthl15	FBgn0051720
me31B	FBgn0004419
chico	FBgn0024248
bsk	FBgn0000229
CG31717	FBgn0051717
Ror	FBgn0010407
CG5676	FBgn0032200
Pten	FBgn0026379
Rsf1	FBgn0011305
REPTOR-BP	FBgn0032202
Mob3	FBgn0259482
CG4953	FBgn0032204
CG4957	FBgn0032205
Mulk	FBgn0260750
trk	FBgn0003751
Utx	FBgn0260749
CG34043	FBgn0054043
CG5604	FBgn0032208
Hand	FBgn0032209
CYLD	FBgn0032210
CG13138	FBgn0032211
nmd	FBgn0005322
CG5390	FBgn0032213
CG4968	FBgn0032214
Cdk5alpha	FBgn0027491
l(2)SH0834	FBgn0267365
Usp14	FBgn0032216
CG4972	FBgn0032217
CG5381	FBgn0032218
CG4995	FBgn0032219
RnrL	FBgn0011703
Schip1	FBgn0032221
CG5037	FBgn0032222
GATAd	FBgn0032223
SamDC	FBgn0019932
CG31715	FBgn0051715
Sps2	FBgn0032224
CG5022	FBgn0032225
CG34367	FBgn0085396
CG5367	FBgn0032228
CG5045	FBgn0032229
Cand1	FBgn0027568
pim	FBgn0003087
lft	FBgn0032230
CG5056	FBgn0032231
rho-5	FBgn0041723
CG33303	FBgn0053303
dpr19	FBgn0032233
gny	FBgn0032234
CG5096	FBgn0032235
Cdk1	FBgn0004106
mRpS7	FBgn0032236
da	FBgn0267821
Mdh1	FBgn0262782
Cnot4	FBgn0051716
LSm-4	FBgn0067622
CG17768	FBgn0032240
Ir31a	FBgn0051718
RpS27A	FBgn0003942
Ip259	FBgn0025366
CG5355	FBgn0032242
Klp31E	FBgn0032243
RfC3	FBgn0032244
pie	FBgn0005683
CG5168	FBgn0032246
SmB	FBgn0262601
KdelR	FBgn0267330
CG5188	FBgn0032247
Bug22	FBgn0032248
TfIIB	FBgn0004915
TBC1D16	FBgn0032249
holn1	FBgn0032250
STUB1	FBgn0027052
Nse4	FBgn0032251
loh	FBgn0032252
ppk10	FBgn0065110
LManI	FBgn0032253
LManII	FBgn0027611
RluA-1	FBgn0051719
RluA-2	FBgn0032256
Grip75	FBgn0026431
CG7456	FBgn0032258
CG6144	FBgn0032259
CG13144	FBgn0032260
Myo31DF	FBgn0086347
CG6094	FBgn 32261 FBgn0032261
CG7384	FBgn0032262
Fatp	FBgn0267828
Lrr47	FBgn0010398
Lip4	FBgn0032264
CG18301	FBgn0032265
CG18302	FBgn0032266
Trim9	FBgn0051721
CG6138	FBgn0032268
w-cup	FBgn0032269
CG34160	FBgn0250826
CG34161	FBgn0085190
CG7329	FBgn0032271
CG31872	FBgn0051872
CG18284	FBgn0043825
CG17097	FBgn0265264
CG17098	FBgn0032276
CG45690	FBgn0267254
CG31871	FBgn0051871
CG17104	FBgn0040496
CG17105	FBgn0032280
CG17107	FBgn0032281
CG7299	FBgn0032282
CG7296	FBgn0032283
CG7294	FBgn0032284
CG17108	FBgn0032285
CG7300	FBgn0032286
Lip1	FBgn0023496
Lip2	FBgn0024740
CG6415	FBgn0032287
CG6431	FBgn0032289
CG6443	FBgn0032290
CG17118	FBgn0032291
EMC3	FBgn0032292
Dpy-30L1	FBgn0032293
Nup107	FBgn0027868
Vha16-5	FBgn0032294
CG12299	FBgn0032295
CG6729	FBgn0032296
CG17124	FBgn0032297
CG6495	FBgn0027550
Ubc2	FBgn0015320
CG6724	FBgn0032298
CG17127	FBgn0032299
CG31869	FBgn0051869
CG31870	FBgn0051870
Nos	FBgn0011676
CG6508	FBgn0032303
CG17134	FBgn0032304
CG6700	FBgn0032305
CG17140	FBgn0260453
CG17139	FBgn0260454
Porin2	FBgn0069354
porin	FBgn0004363
SmydA-3	FBgn0262599
Dnz1	FBgn0027453
aurB	FBgn0024227
Stam	FBgn0027363
CG12517	FBgn0032311
CG14071	FBgn0032312
CG14070	FBgn0032313
CG7309	FBgn0032314
CG14069	FBgn0032315
dpr2	FBgn0261871
CG14072	FBgn0032318
CG33129	FBgn0053129
YL-1	FBgn0032321
CG16743	FBgn0032322
abo	FBgn0000018
ATPsynG	FBgn0010612
SCAR	FBgn0041781
piwi	FBgn0004872
CG12253	FBgn0026148
CG16833	FBgn0026147
aub	FBgn0000146
lectin-33A	FBgn0040096
RpL9	FBgn0015756
Nup154	FBgn0021761
Art8	FBgn0032329
dUTPase	FBgn0250837
Samuel	FBgn0032330
Acp32CD	FBgn0023415
CG14913	FBgn0032331
CG18666	FBgn0040967
CG14915	FBgn0032335
CG43725	FBgn0263971
AstC	FBgn0032336
AstCC	FBgn0032337
CG16854	FBgn0032338
Wdr59	FBgn0032339
Ge-1	FBgn0283682
Reps	FBgn0032341
l(2)gd1	FBgn0261983
CG6201	FBgn0032343
Gr32a	FBgn0041246
CG6230	FBgn0027582
CG14921	FBgn0032345
Csl4	FBgn0032346
Nup160	FBgn0262647
RfC38	FBgn0028700
CG4751	FBgn0032348
hgo	FBgn0040211
Gyc32E	FBgn0010197
CG31867	FBgn0051867
CG6287	FBgn0032350
Ca-beta	FBgn0259822
Vm32E	FBgn0014076
CG4788	FBgn0032354
ab	FBgn0264442
cmet	FBgn0040232
cana	FBgn0040233
CG33695	FBgn0052831
Ppt2	FBgn0032358
mre11	FBgn0020270
Osi21	FBgn0283678
CG14926	FBgn0032360
salr	FBgn0000287
salm	FBgn0261648
CG43355	FBgn0263087
sala	FBgn0003313
CG6488	FBgn0032361
spz4	FBgn0032362
Dlg5	FBgn0032363
CG4970	FBgn0032364
CG14929	FBgn0032365
CG14930	FBgn0032366
CG43153	FBgn0262683
CG31705	FBgn0028490
CG31706	FBgn0051706
CG34162	FBgn0085191
CG43438	FBgn0263386
kek2	FBgn0015400
Mst33A	FBgn0028412
Acp33A	FBgn0267327
spag4	FBgn0032368
CG6614	FBgn0032369
CG12307	FBgn0032370
CG4983	FBgn0032371
CG43167	FBgn0262786
CG44477	FBgn0265670
CG4988	FBgn0032372
Vha100-5	FBgn0032373
CG42470	FBgn0259960
CG42471	FBgn0259961
Sfp33A1	FBgn0259962
CG14931	FBgn0032374
CG14932	FBgn0032375
Tsp33B	FBgn0032376
CG14937	FBgn0032377
crol	FBgn0020309
CycY	FBgn0032378
Pde1c	FBgn0264815
esc	FBgn0000588
CG45011	FBgn0266363
CG45012	FBgn0266364
Sfp33A4	FBgn0265349
Sfp33A2	FBgn0259963
Sfp33A3	FBgn0259964
CG31704	FBgn0051704
CG44008	FBgn0264750
CG14933	FBgn0040968
CG42486	FBgn0259989
Mal-B1	FBgn0032381
Mal-B2	FBgn0032382
CG42751	FBgn0261805
Or33a	FBgn0026392
Or33b	FBgn0026391
Or33c	FBgn0026390
Crys	FBgn0005664
CG16964	FBgn0032385
CG16965	FBgn0032387
CG6686	FBgn0032388
CG34163	FBgn0085192
zuc	FBgn0261266
dgt2	FBgn0032390
escl	FBgn0032391
Ada1-2	FBgn0051866
CG18789	FBgn0042127
Qtzl	FBgn0051864
Ada1-1	FBgn0051865
CG18787	FBgn0042125
CG12264	FBgn0032393
CG6746	FBgn0032394
Rh5	FBgn0014019
CG6734	FBgn0032395
dmGlut	FBgn0010497
CG18788	FBgn0042126
Tom70	FBgn0032397
CG6766	FBgn0032398
CG6785	FBgn0032399
CG6770	FBgn0032400
Plzf	FBgn0032401
CG14945	FBgn0032402
JhI-21	FBgn0028425
RpL7-like	FBgn0032404
CG34164	FBgn0085193
Rab3-GAP	FBgn0027505
firl	FBgn0032405
CG14947	FBgn0032406
prd	FBgn0003145
Pex19	FBgn0032407
CG6712	FBgn0032408
Mt2	FBgn0028707
Ced-12	FBgn0032409
Patsas	FBgn0029137
ThrRS	FBgn0027081
Rab6	FBgn0015797
Phae1	FBgn0263234
Phae2	FBgn0263235
CG17211	FBgn0032414
rho-6	FBgn0032415
Gr33a	FBgn0032416
CG31760	FBgn0051760
CG31861	FBgn0051861
ZnT33D	FBgn0051860
CG17217	FBgn0032419
CG6583	FBgn0032420
crok	FBgn0032421
bru1	FBgn0000114
atilla	FBgn0032422
CG31759	FBgn0051759
CG31862	FBgn0051862
CG43813	FBgn0264361
bru2	FBgn0262475
CG17010	FBgn0032424
Pkd2	FBgn0041195
vir-1	FBgn0043841
CG6405	FBgn0032428
CG5446	FBgn0032429
CG6388	FBgn0032430
CG5435	FBgn0032431
SC35	FBgn0265298
Elf	FBgn0020443
Oatp33Ea	FBgn0032433
CG5421	FBgn0032434
Oatp33Eb	FBgn0032435
CG5418	FBgn0032436
bun	FBgn0259176
t-cup	FBgn0051858
nub	FBgn0085424
Ref2	FBgn0032439
pdm2	FBgn0004394
CG15485	FBgn0032442
CG5525	FBgn0032444
CG6153	FBgn0032445
CG5780	FBgn0032446
PICK1	FBgn0032447
CG5781	FBgn0032448
CG17036	FBgn0032449
CG5776	FBgn0032450
spict	FBgn0032451
CG15484	FBgn0032452
CG6180	FBgn0032453
CG5787	FBgn0032454
Pih1D1	FBgn0032455
MRP	FBgn0032456
CG15483	FBgn0032457
kek1	FBgn0015399
ACXC	FBgn0040508
ACXB	FBgn0040509
ACXA	FBgn0040510
ACXE	FBgn0040506
CG16800	FBgn0032462
Vha68-2	FBgn0263598
Vha68-3	FBgn0032464
CG12404	FBgn0032465
Vha68-1	FBgn0265262
Tor	FBgn0021796
CG9934	FBgn0032467
A16	FBgn0028965
CG9932	FBgn0262160
CG5142	FBgn0032470
CG43050	FBgn0262352
CG5122	FBgn0032471
CG9928	FBgn0032472
CG16978	FBgn0040972
Pk34A	FBgn0028410
CG5204	FBgn0032473
DnaJ-H	FBgn0032474
Sirt1	FBgn0024291
Sfmbt	FBgn0032475
CG43925	FBgn0264546
CG5439	FBgn0032476
CG5287	FBgn0032477
CG31849	FBgn0051849
CG5458	FBgn0032478
CG16974	FBgn0032479
Edem2	FBgn0032480
CG16972	FBgn0032481
Pect	FBgn0032482
CG15482	FBgn0032483
kek4	FBgn0032484
CG9426	FBgn0032485
CG5705	FBgn0032486
Ski6	FBgn0032487
CG16812	FBgn0032488
CG15480	FBgn0032489
CG16813	FBgn0032490
CG16815	FBgn0032491
Prosalpha6T	FBgn0032492
Mabi	FBgn0032493
CG5867	FBgn0027586
CG5945	FBgn0032494
CG16820	FBgn0032495
l(2)k05911	FBgn0284244
CG31851	FBgn0051851
CG31730	FBgn0051730
CG44085	FBgn0264894
CG31848	FBgn0051848
Drep4	FBgn0028406
Uvrag	FBgn0032499
CG31729	FBgn0051729
CG16824	FBgn0040973
CG43778	FBgn0264308 FBgn 32504
CG16825	FBgn0032503
CG43779	FBgn0264301
CG16826	FBgn0032505
CG9395	FBgn0032506
CG9377	FBgn0032507
Nnp-1	FBgn0022069
CG6523	FBgn0032509
Tap42	FBgn0051852
CG31855	FBgn0051855
ND-B22	FBgn0032511
CG9305	FBgn0032512
CG6565	FBgn0032513
CG9302	FBgn0032514
betaCOP","FBgn0025724",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"loqs","FBgn0032515",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CG9293","FBgn0032516",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CG7099","FBgn 32517 FBgn0032517",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"RpL24","FBgn0032518",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CG16957","FBgn0032519",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CG10859","FBgn0032520",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CG7110","FBgn0032521",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"Vm34Ca","FBgn0003983",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"CG16848","FBgn0032522",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CG16956","FBgn0032523",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CG42784","FBgn0263354",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CG43850","FBgn0264432",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Tehao","FBgn0026760",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CG9267","FBgn0032524",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Hsp60D","FBgn0032525",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CG42809","FBgn0261991",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"CG42810","FBgn0261992",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CG46308","FBgn0284224",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"B4","FBgn0023407",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CG33640","FBgn0053640",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"CG33641","FBgn0053641",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"CG33642","FBgn0053642",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"CG33643","FBgn0053643",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"CG33644","FBgn0053644",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"CG33645","FBgn0053645",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"CG15638","FBgn0028943",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CG16852","FBgn0028942",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CG9263","FBgn0032530",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CG16853","FBgn0028941",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"kuz","FBgn0259984",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CG9254","FBgn0028513",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ics","FBgn0028546",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CG18507","FBgn0028527",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CG31814","FBgn0051814",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CG7311","FBgn0028848",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CG9014","FBgn0028847",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CG31813","FBgn0051813",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"TM9SF4","FBgn0028541",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CG43376","FBgn0263206",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CG9008","FBgn0028540",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
