"Gene_focal","Gene_ortho","species","Common Pfam match or OrthoDB group","value focal","value target","property","dataset"
"UTF1","ENSACAG00000024721","Anolis_carolinensis",FALSE,0,1,"Strand pct","human"
"UTS2","si:dkey-264d12.1","Danio_rerio",FALSE,8,0,"Strand pct","human"
"UTS2","uts2b","Danio_rerio",TRUE,4,11,"Strand pct","human"
"IL7","ENSMGAG00000011608","Meleagris_gallopavo",TRUE,12,9,"Strand pct","human"
"IL7","ENSTGUG00000011619","Taeniopygia_guttata",TRUE,12,16,"Strand pct","human"
"MT-ATP8","ATP8","Anolis_carolinensis",TRUE,0,0,"Strand pct","human"
"MT-ATP8","ATP8","Latimeria_chalumnae",TRUE,0,0,"Strand pct","human"
"MT-ATP8","ATP8","Lepisosteus_oculatus",TRUE,0,0,"Strand pct","human"
"MT-ATP8","ATP8","Meleagris_gallopavo",TRUE,0,0,"Strand pct","human"
"MT-ATP8","ATP8","Taeniopygia_guttata",TRUE,0,0,"Strand pct","human"
"AC008758.6","si:dkey-7i4.7","Danio_rerio",FALSE,14,21,"Buried pct","human"
"ACD","ENSLACG00000012327","Latimeria_chalumnae",FALSE,26,17,"Buried pct","human"
"AL117339.5","si:dkey-7i4.7","Danio_rerio",FALSE,34,21,"Buried pct","human"
"C12orf56","RPL18A","Meleagris_gallopavo",FALSE,41,26,"Buried pct","human"
"C12orf56","RPL18A","Taeniopygia_guttata",FALSE,41,25,"Buried pct","human"
"C12orf71","ENSACAG00000012318","Anolis_carolinensis",FALSE,26,32,"Buried pct","human"
"C12orf71","ENSACAG00000012323","Anolis_carolinensis",FALSE,26,39,"Buried pct","human"
"C19orf47","CEP170","Taeniopygia_guttata",FALSE,31,19,"Buried pct","human"
"C19orf47","CEP170B","Taeniopygia_guttata",FALSE,31,21,"Buried pct","human"
"C19orf47","SDCCAG8","Taeniopygia_guttata",FALSE,31,20,"Buried pct","human"
"C1orf105","tmed5","Lepisosteus_oculatus",FALSE,23,40,"Buried pct","human"
"C1orf115","ENSACAG00000001946","Anolis_carolinensis",FALSE,19,42,"Buried pct","human"
"C1orf115","PFN3","Anolis_carolinensis",FALSE,19,39,"Buried pct","human"
"C1orf127","MASP2","Meleagris_gallopavo",FALSE,27,40,"Buried pct","human"
"C2orf74","ENSGALG00000023934","Gallus_gallus",FALSE,16,35,"Buried pct","human"
"C4orf51","ENSGALG00000028322","Gallus_gallus",FALSE,28,32,"Buried pct","human"
"C4orf51","zgc:152968","Danio_rerio",FALSE,28,24,"Buried pct","human"
"C6orf222","RPLP2","Latimeria_chalumnae",FALSE,19,22,"Buried pct","human"
"C8orf59","CA13","Taeniopygia_guttata",FALSE,20,36,"Buried pct","human"
"C8orf59","ENSTGUG00000018507","Taeniopygia_guttata",FALSE,20,30,"Buried pct","human"
"CAMK2N1","CDA","Meleagris_gallopavo",FALSE,22,52,"Buried pct","human"
"CCDC188","ovca2","Danio_rerio",FALSE,25,40,"Buried pct","human"
"CCDC188","smg6","Danio_rerio",FALSE,25,27,"Buried pct","human"
"CCER1","si:dkeyp-38g8.5","Danio_rerio",FALSE,19,16,"Buried pct","human"
"COA1","ENSMGAG00000009914","Meleagris_gallopavo",FALSE,40,21,"Buried pct","human"
"COX19","ENSMGAG00000001812","Meleagris_gallopavo",FALSE,13,40,"Buried pct","human"
"COX19","ENSMGAG00000002239","Meleagris_gallopavo",FALSE,13,41,"Buried pct","human"
"CYLC1","ENSLOCG00000015028","Lepisosteus_oculatus",FALSE,9,51,"Buried pct","human"
"DDN","CYP27A1","Gallus_gallus",FALSE,19,48,"Buried pct","human"
"DDN","CYP27A1","Meleagris_gallopavo",FALSE,19,45,"Buried pct","human"
"DDN","CYP27A1","Taeniopygia_guttata",FALSE,19,46,"Buried pct","human"
"DEC1","ENSCAFG00000003473","Canis_familiaris",FALSE,29,29,"Buried pct","human"
"DEC1","ENSMGAG00000016797","Meleagris_gallopavo",FALSE,29,37,"Buried pct","human"
"DEC1","ENSSSCG00000035890","Sus_scrofa",FALSE,29,23,"Buried pct","human"
"DMAC1","ENSGALG00000041647","Gallus_gallus",FALSE,38,30,"Buried pct","human"
"DYNAP","ENSLOCG00000003458","Lepisosteus_oculatus",FALSE,24,48,"Buried pct","human"
"EQTN","ENSLOCG00000003194","Lepisosteus_oculatus",FALSE,23,29,"Buried pct","human"
"FAM153C","ENSLOCG00000001287","Lepisosteus_oculatus",FALSE,26,37,"Buried pct","human"
"FAM216B","ENSGALG00000045967","Gallus_gallus",FALSE,21,35,"Buried pct","human"
"FAM47A","ENSMGAG00000014635","Meleagris_gallopavo",FALSE,17,39,"Buried pct","human"
"FAM71D","ENSLOCG00000014143","Lepisosteus_oculatus",FALSE,30,35,"Buried pct","human"
"FAM90A1","ENSLOCG00000003238","Lepisosteus_oculatus",FALSE,18,22,"Buried pct","human"
"FAM90A1","ENSLOCG00000003249","Lepisosteus_oculatus",FALSE,18,38,"Buried pct","human"
"GAST","ENSGALG00000027219","Gallus_gallus",TRUE,26,29,"Buried pct","human"
"GEMIN8","ENSMGAG00000006743","Meleagris_gallopavo",FALSE,15,38,"Buried pct","human"
"GEMIN8","ENSMGAG00000009524","Meleagris_gallopavo",FALSE,15,31,"Buried pct","human"
"GEMIN8","SHROOM3","Meleagris_gallopavo",FALSE,16,24,"Buried pct","human"
"HMGN3","WRB","Latimeria_chalumnae",FALSE,5,27,"Buried pct","human"
"IL13","ENSMGAG00000009008","Meleagris_gallopavo",FALSE,46,34,"Buried pct","human"
"IL13","ENSTGUG00000001384","Taeniopygia_guttata",FALSE,46,34,"Buried pct","human"
"IL2","ENSTGUG00000001994","Taeniopygia_guttata",FALSE,34,27,"Buried pct","human"
"IL5","ENSMGAG00000008970","Meleagris_gallopavo",TRUE,34,31,"Buried pct","human"
"IL7","ENSTGUG00000011621","Taeniopygia_guttata",FALSE,27,30,"Buried pct","human"
"IL9","fbxl3l","Latimeria_chalumnae",FALSE,37,40,"Buried pct","human"
"ISYNA1","fkbp8","Danio_rerio",FALSE,38,28,"Buried pct","human"
"IZUMO2","CRHR2","Gallus_gallus",FALSE,27,41,"Buried pct","human"
"IZUMO2","CRHR2","Meleagris_gallopavo",FALSE,27,41,"Buried pct","human"
"IZUMO2","ENSGALG00000029857","Gallus_gallus",FALSE,27,42,"Buried pct","human"
"KRTAP23-1","Krtap13-1","Rattus_norvegicus",TRUE,27,18,"Buried pct","human"
"KRTAP23-1","LOC100363136","Rattus_norvegicus",TRUE,27,22,"Buried pct","human"
"L1TD1","ENSGALG00000038993","Gallus_gallus",FALSE,21,35,"Buried pct","human"
"LOR","ENSGGOG00000028143","Gorilla_gorilla",FALSE,10,28,"Buried pct","human"
"MAGEA4","ATP10A","Meleagris_gallopavo",FALSE,35,41,"Buried pct","human"
"MAGEA4","ATP10A","Taeniopygia_guttata",FALSE,35,41,"Buried pct","human"
"MAGEA4","ENSMGAG00000005194","Meleagris_gallopavo",FALSE,35,41,"Buried pct","human"
"MAGEA4","ENSTGUG00000006374","Taeniopygia_guttata",FALSE,35,43,"Buried pct","human"
"MAGEA4","ENSTGUG00000006422","Taeniopygia_guttata",FALSE,35,35,"Buried pct","human"
"MAGEA4","GABRA3","Meleagris_gallopavo",FALSE,35,44,"Buried pct","human"
"MAGEA4","UBE3A","Meleagris_gallopavo",FALSE,35,37,"Buried pct","human"
"MAGEA4","UBE3A","Taeniopygia_guttata",FALSE,35,36,"Buried pct","human"
"MT1HL1","CABZ01088982.1","Danio_rerio",FALSE,8,30,"Buried pct","human"
"MTRNR2L12","ENSCAFG00000023663","Canis_familiaris",FALSE,28,33,"Buried pct","human"
"MTRNR2L12","ENSGALG00000040949","Gallus_gallus",FALSE,28,42,"Buried pct","human"
"MTRNR2L12","ENSMGAG00000014414","Meleagris_gallopavo",FALSE,28,41,"Buried pct","human"
"MTRNR2L12","ENSMGAG00000014415","Meleagris_gallopavo",FALSE,28,33,"Buried pct","human"
"MTRNR2L13","ENSCAFG00000012283","Canis_familiaris",FALSE,20,38,"Buried pct","human"
"NAT14","aplp2","Lepisosteus_oculatus",FALSE,45,25,"Buried pct","human"
"NAT14","ENSACAG00000029066","Anolis_carolinensis",FALSE,45,29,"Buried pct","human"
"NAT14","NFRKB","Meleagris_gallopavo",FALSE,45,28,"Buried pct","human"
"NAT14","NFRKB","Taeniopygia_guttata",FALSE,45,29,"Buried pct","human"
"NAT14","RIPK4","Gallus_gallus",FALSE,45,38,"Buried pct","human"
"NAT14","RIPK4","Taeniopygia_guttata",FALSE,45,38,"Buried pct","human"
"NAT14","SST","Gallus_gallus",FALSE,44,29,"Buried pct","human"
"NAT14","SST","Meleagris_gallopavo",FALSE,9,12,"Buried pct","human"
"NUDT16","ENSMGAG00000011441","Meleagris_gallopavo",FALSE,38,30,"Buried pct","human"
"ODF3L2","ENSMGAG00000002676","Meleagris_gallopavo",FALSE,23,44,"Buried pct","human"
"POM121L12","ENSMGAG00000015426","Meleagris_gallopavo",FALSE,23,32,"Buried pct","human"
"PRM1","RMI2","Gorilla_gorilla",FALSE,0,29,"Buried pct","human"
"PTH","ENSLACG00000006640","Latimeria_chalumnae",FALSE,21,39,"Buried pct","human"
"PXT1","zgc:194242","Latimeria_chalumnae",FALSE,20,39,"Buried pct","human"
"QRFP","FAM20B","Anolis_carolinensis",FALSE,43,34,"Buried pct","human"
"RRS1","ENSACAG00000016673","Anolis_carolinensis",FALSE,15,7,"Buried pct","human"
"SNAPC5","ENSMGAG00000017426","Meleagris_gallopavo",TRUE,13,0,"Buried pct","human"
"SNAPC5","ENSTGUG00000009402","Taeniopygia_guttata",TRUE,13,4,"Buried pct","human"
"SSMEM1","CPA5","Anolis_carolinensis",FALSE,11,40,"Buried pct","human"
"SSMEM1","ENSACAG00000025595","Anolis_carolinensis",FALSE,11,42,"Buried pct","human"
"SUPT16H","aktip","Lepisosteus_oculatus",FALSE,26,31,"Buried pct","human"
"SUPT16H","AKTIP","Meleagris_gallopavo",FALSE,26,33,"Buried pct","human"
"SUPT16H","rbl2","Lepisosteus_oculatus",FALSE,32,32,"Buried pct","human"
"SUPT16H","RBL2","Meleagris_gallopavo",FALSE,32,33,"Buried pct","human"
"TAC3","CRHR2","Gallus_gallus",FALSE,27,41,"Buried pct","human"
"TAC3","CRHR2","Meleagris_gallopavo",FALSE,27,41,"Buried pct","human"
"TAC3","ENSGALG00000029857","Gallus_gallus",FALSE,27,42,"Buried pct","human"
"TAF10","ENSTGUG00000000602","Taeniopygia_guttata",FALSE,22,33,"Buried pct","human"
"TEX29","ENSACAG00000029361","Anolis_carolinensis",FALSE,14,36,"Buried pct","human"
"TEX37","ENSACAG00000001230","Anolis_carolinensis",FALSE,24,19,"Buried pct","human"
"TEX37","ENSACAG00000008364","Anolis_carolinensis",FALSE,24,34,"Buried pct","human"
"TEX37","ENSMGAG00000013186","Meleagris_gallopavo",FALSE,24,38,"Buried pct","human"
"TEX37","ENSTGUG00000010868","Taeniopygia_guttata",FALSE,24,37,"Buried pct","human"
"TEX43","ENSLACG00000002786","Latimeria_chalumnae",FALSE,29,29,"Buried pct","human"
"TEX43","ENSLACG00000003195","Latimeria_chalumnae",FALSE,29,31,"Buried pct","human"
"TMCO2","si:dkey-148f10.4","Danio_rerio",FALSE,22,30,"Buried pct","human"
"TMCO2","si:dkey-148f10.4","Latimeria_chalumnae",FALSE,22,34,"Buried pct","human"
"UTF1","ENSACAG00000024721","Anolis_carolinensis",FALSE,11,12,"Buried pct","human"
"UTS2","si:dkey-264d12.1","Danio_rerio",FALSE,35,15,"Buried pct","human"
"UTS2","uts2b","Danio_rerio",TRUE,35,34,"Buried pct","human"
"IL7","ENSMGAG00000011608","Meleagris_gallopavo",TRUE,27,30,"Buried pct","human"
"IL7","ENSTGUG00000011619","Taeniopygia_guttata",TRUE,27,34,"Buried pct","human"
"MT-ATP8","ATP8","Anolis_carolinensis",TRUE,23,33,"Buried pct","human"
"MT-ATP8","ATP8","Latimeria_chalumnae",TRUE,23,33,"Buried pct","human"
"MT-ATP8","ATP8","Lepisosteus_oculatus",TRUE,23,33,"Buried pct","human"
"MT-ATP8","ATP8","Meleagris_gallopavo",TRUE,23,33,"Buried pct","human"
"MT-ATP8","ATP8","Taeniopygia_guttata",TRUE,23,33,"Buried pct","human"
"AC008758.6","si:dkey-7i4.7","Danio_rerio",FALSE,65,59,"Exposed pct","human"
"ACD","ENSLACG00000012327","Latimeria_chalumnae",FALSE,59,75,"Exposed pct","human"
"AL117339.5","si:dkey-7i4.7","Danio_rerio",FALSE,50,59,"Exposed pct","human"
"C12orf56","RPL18A","Meleagris_gallopavo",FALSE,39,51,"Exposed pct","human"
"C12orf56","RPL18A","Taeniopygia_guttata",FALSE,39,49,"Exposed pct","human"
"C12orf71","ENSACAG00000012318","Anolis_carolinensis",FALSE,60,36,"Exposed pct","human"
"C12orf71","ENSACAG00000012323","Anolis_carolinensis",FALSE,60,39,"Exposed pct","human"
"C19orf47","CEP170","Taeniopygia_guttata",FALSE,58,69,"Exposed pct","human"
"C19orf47","CEP170B","Taeniopygia_guttata",FALSE,58,67,"Exposed pct","human"
"C19orf47","SDCCAG8","Taeniopygia_guttata",FALSE,58,66,"Exposed pct","human"
"C1orf105","tmed5","Lepisosteus_oculatus",FALSE,57,36,"Exposed pct","human"
"C1orf115","ENSACAG00000001946","Anolis_carolinensis",FALSE,68,34,"Exposed pct","human"
"C1orf115","PFN3","Anolis_carolinensis",FALSE,68,37,"Exposed pct","human"
"C1orf127","MASP2","Meleagris_gallopavo",FALSE,59,35,"Exposed pct","human"
"C2orf74","ENSGALG00000023934","Gallus_gallus",FALSE,73,36,"Exposed pct","human"
"C4orf51","ENSGALG00000028322","Gallus_gallus",FALSE,53,46,"Exposed pct","human"
"C4orf51","zgc:152968","Danio_rerio",FALSE,53,59,"Exposed pct","human"
"C6orf222","RPLP2","Latimeria_chalumnae",FALSE,71,68,"Exposed pct","human"
"C8orf59","CA13","Taeniopygia_guttata",FALSE,66,38,"Exposed pct","human"
"C8orf59","ENSTGUG00000018507","Taeniopygia_guttata",FALSE,66,49,"Exposed pct","human"
"CAMK2N1","CDA","Meleagris_gallopavo",FALSE,67,31,"Exposed pct","human"
"CCDC188","ovca2","Danio_rerio",FALSE,62,37,"Exposed pct","human"
"CCDC188","smg6","Danio_rerio",FALSE,62,58,"Exposed pct","human"
"CCER1","si:dkeyp-38g8.5","Danio_rerio",FALSE,69,67,"Exposed pct","human"
"COA1","ENSMGAG00000009914","Meleagris_gallopavo",FALSE,37,66,"Exposed pct","human"
"COX19","ENSMGAG00000001812","Meleagris_gallopavo",FALSE,72,35,"Exposed pct","human"
"COX19","ENSMGAG00000002239","Meleagris_gallopavo",FALSE,72,33,"Exposed pct","human"
"CYLC1","ENSLOCG00000015028","Lepisosteus_oculatus",FALSE,85,28,"Exposed pct","human"
"DDN","CYP27A1","Gallus_gallus",FALSE,73,28,"Exposed pct","human"
"DDN","CYP27A1","Meleagris_gallopavo",FALSE,73,34,"Exposed pct","human"
"DDN","CYP27A1","Taeniopygia_guttata",FALSE,73,31,"Exposed pct","human"
"DEC1","ENSCAFG00000003473","Canis_familiaris",FALSE,52,51,"Exposed pct","human"
"DEC1","ENSMGAG00000016797","Meleagris_gallopavo",FALSE,52,33,"Exposed pct","human"
"DEC1","ENSSSCG00000035890","Sus_scrofa",FALSE,52,60,"Exposed pct","human"
"DMAC1","ENSGALG00000041647","Gallus_gallus",FALSE,48,42,"Exposed pct","human"
"DYNAP","ENSLOCG00000003458","Lepisosteus_oculatus",FALSE,56,36,"Exposed pct","human"
"EQTN","ENSLOCG00000003194","Lepisosteus_oculatus",FALSE,65,53,"Exposed pct","human"
"FAM153C","ENSLOCG00000001287","Lepisosteus_oculatus",FALSE,53,40,"Exposed pct","human"
"FAM216B","ENSGALG00000045967","Gallus_gallus",FALSE,62,40,"Exposed pct","human"
"FAM47A","ENSMGAG00000014635","Meleagris_gallopavo",FALSE,67,36,"Exposed pct","human"
"FAM71D","ENSLOCG00000014143","Lepisosteus_oculatus",FALSE,52,43,"Exposed pct","human"
"FAM90A1","ENSLOCG00000003238","Lepisosteus_oculatus",FALSE,76,61,"Exposed pct","human"
"FAM90A1","ENSLOCG00000003249","Lepisosteus_oculatus",FALSE,76,36,"Exposed pct","human"
"GAST","ENSGALG00000027219","Gallus_gallus",TRUE,63,57,"Exposed pct","human"
"GEMIN8","ENSMGAG00000006743","Meleagris_gallopavo",FALSE,67,39,"Exposed pct","human"
"GEMIN8","ENSMGAG00000009524","Meleagris_gallopavo",FALSE,67,40,"Exposed pct","human"
"GEMIN8","SHROOM3","Meleagris_gallopavo",FALSE,62,64,"Exposed pct","human"
"HMGN3","WRB","Latimeria_chalumnae",FALSE,93,58,"Exposed pct","human"
"IL13","ENSMGAG00000009008","Meleagris_gallopavo",FALSE,35,46,"Exposed pct","human"
"IL13","ENSTGUG00000001384","Taeniopygia_guttata",FALSE,35,45,"Exposed pct","human"
"IL2","ENSTGUG00000001994","Taeniopygia_guttata",FALSE,42,56,"Exposed pct","human"
"IL5","ENSMGAG00000008970","Meleagris_gallopavo",TRUE,44,51,"Exposed pct","human"
"IL7","ENSTGUG00000011621","Taeniopygia_guttata",FALSE,52,46,"Exposed pct","human"
"IL9","fbxl3l","Latimeria_chalumnae",FALSE,41,37,"Exposed pct","human"
"ISYNA1","fkbp8","Danio_rerio",FALSE,39,54,"Exposed pct","human"
"IZUMO2","CRHR2","Gallus_gallus",FALSE,50,32,"Exposed pct","human"
"IZUMO2","CRHR2","Meleagris_gallopavo",FALSE,50,32,"Exposed pct","human"
"IZUMO2","ENSGALG00000029857","Gallus_gallus",FALSE,50,32,"Exposed pct","human"
"KRTAP23-1","Krtap13-1","Rattus_norvegicus",TRUE,59,74,"Exposed pct","human"
"KRTAP23-1","LOC100363136","Rattus_norvegicus",TRUE,59,61,"Exposed pct","human"
"L1TD1","ENSGALG00000038993","Gallus_gallus",FALSE,62,45,"Exposed pct","human"
"LOR","ENSGGOG00000028143","Gorilla_gorilla",FALSE,89,48,"Exposed pct","human"
"MAGEA4","ATP10A","Meleagris_gallopavo",FALSE,49,38,"Exposed pct","human"
"MAGEA4","ATP10A","Taeniopygia_guttata",FALSE,49,37,"Exposed pct","human"
"MAGEA4","ENSMGAG00000005194","Meleagris_gallopavo",FALSE,49,33,"Exposed pct","human"
"MAGEA4","ENSTGUG00000006374","Taeniopygia_guttata",FALSE,49,35,"Exposed pct","human"
"MAGEA4","ENSTGUG00000006422","Taeniopygia_guttata",FALSE,49,42,"Exposed pct","human"
"MAGEA4","GABRA3","Meleagris_gallopavo",FALSE,49,34,"Exposed pct","human"
"MAGEA4","UBE3A","Meleagris_gallopavo",FALSE,49,41,"Exposed pct","human"
"MAGEA4","UBE3A","Taeniopygia_guttata",FALSE,49,43,"Exposed pct","human"
"MT1HL1","CABZ01088982.1","Danio_rerio",FALSE,79,45,"Exposed pct","human"
"MTRNR2L12","ENSCAFG00000023663","Canis_familiaris",FALSE,68,38,"Exposed pct","human"
"MTRNR2L12","ENSGALG00000040949","Gallus_gallus",FALSE,68,34,"Exposed pct","human"
"MTRNR2L12","ENSMGAG00000014414","Meleagris_gallopavo",FALSE,68,28,"Exposed pct","human"
"MTRNR2L12","ENSMGAG00000014415","Meleagris_gallopavo",FALSE,68,37,"Exposed pct","human"
"MTRNR2L13","ENSCAFG00000012283","Canis_familiaris",FALSE,80,37,"Exposed pct","human"
"NAT14","aplp2","Lepisosteus_oculatus",FALSE,35,56,"Exposed pct","human"
"NAT14","ENSACAG00000029066","Anolis_carolinensis",FALSE,35,51,"Exposed pct","human"
"NAT14","NFRKB","Meleagris_gallopavo",FALSE,35,53,"Exposed pct","human"
"NAT14","NFRKB","Taeniopygia_guttata",FALSE,35,53,"Exposed pct","human"
"NAT14","RIPK4","Gallus_gallus",FALSE,35,41,"Exposed pct","human"
"NAT14","RIPK4","Taeniopygia_guttata",FALSE,35,39,"Exposed pct","human"
"NAT14","SST","Gallus_gallus",FALSE,41,61,"Exposed pct","human"
"NAT14","SST","Meleagris_gallopavo",FALSE,84,84,"Exposed pct","human"
"NUDT16","ENSMGAG00000011441","Meleagris_gallopavo",FALSE,42,49,"Exposed pct","human"
"ODF3L2","ENSMGAG00000002676","Meleagris_gallopavo",FALSE,70,36,"Exposed pct","human"
"POM121L12","ENSMGAG00000015426","Meleagris_gallopavo",FALSE,59,43,"Exposed pct","human"
"PRM1","RMI2","Gorilla_gorilla",FALSE,97,47,"Exposed pct","human"
"PTH","ENSLACG00000006640","Latimeria_chalumnae",FALSE,70,34,"Exposed pct","human"
"PXT1","zgc:194242","Latimeria_chalumnae",FALSE,64,37,"Exposed pct","human"
"QRFP","FAM20B","Anolis_carolinensis",FALSE,41,39,"Exposed pct","human"
"RRS1","ENSACAG00000016673","Anolis_carolinensis",FALSE,72,80,"Exposed pct","human"
"SNAPC5","ENSMGAG00000017426","Meleagris_gallopavo",TRUE,80,100,"Exposed pct","human"
"SNAPC5","ENSTGUG00000009402","Taeniopygia_guttata",TRUE,80,93,"Exposed pct","human"
"SSMEM1","CPA5","Anolis_carolinensis",FALSE,77,33,"Exposed pct","human"
"SSMEM1","ENSACAG00000025595","Anolis_carolinensis",FALSE,77,35,"Exposed pct","human"
"SUPT16H","aktip","Lepisosteus_oculatus",FALSE,59,46,"Exposed pct","human"
"SUPT16H","AKTIP","Meleagris_gallopavo",FALSE,59,51,"Exposed pct","human"
"SUPT16H","rbl2","Lepisosteus_oculatus",FALSE,48,51,"Exposed pct","human"
"SUPT16H","RBL2","Meleagris_gallopavo",FALSE,48,45,"Exposed pct","human"
"TAC3","CRHR2","Gallus_gallus",FALSE,63,32,"Exposed pct","human"
"TAC3","CRHR2","Meleagris_gallopavo",FALSE,63,32,"Exposed pct","human"
"TAC3","ENSGALG00000029857","Gallus_gallus",FALSE,63,32,"Exposed pct","human"
"TAF10","ENSTGUG00000000602","Taeniopygia_guttata",FALSE,65,47,"Exposed pct","human"
"TEX29","ENSACAG00000029361","Anolis_carolinensis",FALSE,69,41,"Exposed pct","human"
"TEX37","ENSACAG00000001230","Anolis_carolinensis",FALSE,54,70,"Exposed pct","human"
"TEX37","ENSACAG00000008364","Anolis_carolinensis",FALSE,54,40,"Exposed pct","human"
"TEX37","ENSMGAG00000013186","Meleagris_gallopavo",FALSE,54,33,"Exposed pct","human"
"TEX37","ENSTGUG00000010868","Taeniopygia_guttata",FALSE,54,34,"Exposed pct","human"
"TEX43","ENSLACG00000002786","Latimeria_chalumnae",FALSE,49,50,"Exposed pct","human"
"TEX43","ENSLACG00000003195","Latimeria_chalumnae",FALSE,49,52,"Exposed pct","human"
"TMCO2","si:dkey-148f10.4","Danio_rerio",FALSE,59,47,"Exposed pct","human"
"TMCO2","si:dkey-148f10.4","Latimeria_chalumnae",FALSE,59,40,"Exposed pct","human"
"UTF1","ENSACAG00000024721","Anolis_carolinensis",FALSE,79,83,"Exposed pct","human"
"UTS2","si:dkey-264d12.1","Danio_rerio",FALSE,45,74,"Exposed pct","human"
"UTS2","uts2b","Danio_rerio",TRUE,43,43,"Exposed pct","human"
"IL7","ENSMGAG00000011608","Meleagris_gallopavo",TRUE,52,53,"Exposed pct","human"
"IL7","ENSTGUG00000011619","Taeniopygia_guttata",TRUE,52,50,"Exposed pct","human"
"MT-ATP8","ATP8","Anolis_carolinensis",TRUE,60,64,"Exposed pct","human"
"MT-ATP8","ATP8","Latimeria_chalumnae",TRUE,60,64,"Exposed pct","human"
"MT-ATP8","ATP8","Lepisosteus_oculatus",TRUE,60,64,"Exposed pct","human"
"MT-ATP8","ATP8","Meleagris_gallopavo",TRUE,60,64,"Exposed pct","human"
"MT-ATP8","ATP8","Taeniopygia_guttata",TRUE,60,64,"Exposed pct","human"
"AC008758.6","si:dkey-7i4.7","Danio_rerio",FALSE,53,69,"Coil pct","human"
"ACD","ENSLACG00000012327","Latimeria_chalumnae",FALSE,70,68,"Coil pct","human"
"AL117339.5","si:dkey-7i4.7","Danio_rerio",FALSE,66,69,"Coil pct","human"
"C12orf56","RPL18A","Meleagris_gallopavo",FALSE,50,58,"Coil pct","human"
"C12orf56","RPL18A","Taeniopygia_guttata",FALSE,50,51,"Coil pct","human"
"C12orf71","ENSACAG00000012318","Anolis_carolinensis",FALSE,66,48,"Coil pct","human"
"C12orf71","ENSACAG00000012323","Anolis_carolinensis",FALSE,66,50,"Coil pct","human"
"C19orf47","CEP170","Taeniopygia_guttata",FALSE,56,70,"Coil pct","human"
"C19orf47","CEP170B","Taeniopygia_guttata",FALSE,56,70,"Coil pct","human"
"C19orf47","SDCCAG8","Taeniopygia_guttata",FALSE,56,29,"Coil pct","human"
"C1orf105","tmed5","Lepisosteus_oculatus",FALSE,65,36,"Coil pct","human"
"C1orf115","ENSACAG00000001946","Anolis_carolinensis",FALSE,49,56,"Coil pct","human"
"C1orf115","PFN3","Anolis_carolinensis",FALSE,49,44,"Coil pct","human"
"C1orf127","MASP2","Meleagris_gallopavo",FALSE,79,55,"Coil pct","human"
"C2orf74","ENSGALG00000023934","Gallus_gallus",FALSE,68,51,"Coil pct","human"
"C4orf51","ENSGALG00000028322","Gallus_gallus",FALSE,80,67,"Coil pct","human"
"C4orf51","zgc:152968","Danio_rerio",FALSE,80,64,"Coil pct","human"
"C6orf222","RPLP2","Latimeria_chalumnae",FALSE,70,61,"Coil pct","human"
"C8orf59","CA13","Taeniopygia_guttata",FALSE,64,60,"Coil pct","human"
"C8orf59","ENSTGUG00000018507","Taeniopygia_guttata",FALSE,64,67,"Coil pct","human"
"CAMK2N1","CDA","Meleagris_gallopavo",FALSE,77,59,"Coil pct","human"
"CCDC188","ovca2","Danio_rerio",FALSE,51,58,"Coil pct","human"
"CCDC188","smg6","Danio_rerio",FALSE,51,59,"Coil pct","human"
"CCER1","si:dkeyp-38g8.5","Danio_rerio",FALSE,69,42,"Coil pct","human"
"COA1","ENSMGAG00000009914","Meleagris_gallopavo",FALSE,42,72,"Coil pct","human"
"COX19","ENSMGAG00000001812","Meleagris_gallopavo",FALSE,79,44,"Coil pct","human"
"COX19","ENSMGAG00000002239","Meleagris_gallopavo",FALSE,79,47,"Coil pct","human"
"CYLC1","ENSLOCG00000015028","Lepisosteus_oculatus",FALSE,88,47,"Coil pct","human"
"DDN","CYP27A1","Gallus_gallus",FALSE,78,45,"Coil pct","human"
"DDN","CYP27A1","Meleagris_gallopavo",FALSE,78,49,"Coil pct","human"
"DDN","CYP27A1","Taeniopygia_guttata",FALSE,78,43,"Coil pct","human"
"DEC1","ENSCAFG00000003473","Canis_familiaris",FALSE,61,48,"Coil pct","human"
"DEC1","ENSMGAG00000016797","Meleagris_gallopavo",FALSE,61,48,"Coil pct","human"
"DEC1","ENSSSCG00000035890","Sus_scrofa",FALSE,61,69,"Coil pct","human"
"DMAC1","ENSGALG00000041647","Gallus_gallus",FALSE,55,63,"Coil pct","human"
"DYNAP","ENSLOCG00000003458","Lepisosteus_oculatus",FALSE,71,54,"Coil pct","human"
"EQTN","ENSLOCG00000003194","Lepisosteus_oculatus",FALSE,70,60,"Coil pct","human"
"FAM153C","ENSLOCG00000001287","Lepisosteus_oculatus",FALSE,55,40,"Coil pct","human"
"FAM216B","ENSGALG00000045967","Gallus_gallus",FALSE,45,44,"Coil pct","human"
"FAM47A","ENSMGAG00000014635","Meleagris_gallopavo",FALSE,71,34,"Coil pct","human"
"FAM71D","ENSLOCG00000014143","Lepisosteus_oculatus",FALSE,65,45,"Coil pct","human"
"FAM90A1","ENSLOCG00000003238","Lepisosteus_oculatus",FALSE,93,75,"Coil pct","human"
"FAM90A1","ENSLOCG00000003249","Lepisosteus_oculatus",FALSE,93,54,"Coil pct","human"
