"Gene_name","dN","dS","micro-synteny","dataset","dNdS"
"MBD3L2B",0.6342,1.4634,"NO","human",0.4334
"MBD3L3",0.6466,1.5104,"NO","human",0.4281
"MBD3L4",0.6468,1.5111,"NO","human",0.428
"MBD3L5",0.6422,1.5401,"NO","human",0.417
"MBD4",0.248,0.5476,"NO","human",0.4529
"MBD5",0.0231,0.1873,"NO","human",0.1233
"MBD6",0.0342,0.1861,"NO","human",0.1838
"MBIP",0.1043,0.3083,"NO","human",0.3383
"MBL2",0.2907,0.6234,"NO","human",0.4663
"MBLAC1",0.197,1.0443,"YES","human",0.1886
"MBLAC2",0.0151,0.3611,"NO","human",0.0418
"MBNL1",0.0014,0.1909,"NO","human",0.0073
"MBNL2",0.0771,0.3907,"YES","human",0.1973
"MBNL3",0.0806,0.3157,"YES","human",0.2553
"MBOAT1",0.0862,0.4916,"NO","human",0.1753
"MBOAT2",0.0745,0.4616,"NO","human",0.1614
"MBOAT4",0.129,0.6782,"NO","human",0.1902
"MBOAT7",0.0342,0.5882,"YES","human",0.0581
"MBP",0.1031,0.3434,"NO","human",0.3002
"MBTD1",0.0131,0.3312,"NO","human",0.0396
"MBTPS1",0.0211,0.4873,"YES","human",0.0433
"MBTPS2",0.0139,0.332,"NO","human",0.0419
"MC1R",0.1348,2.8892,"NO","human",0.0467
"MC2R",0.0582,1.0242,"NO","human",0.0568
"MC3R",0.0537,1.1443,"YES","human",0.0469
"MC4R",0.0276,0.5442,"NO","human",0.0507
"MC5R",0.1351,1.2669,"YES","human",0.1066
"MCAM",0.1391,0.6206,"NO","human",0.2241
"MCAT",0.1448,0.8788,"YES","human",0.1648
"MCC",0.0284,0.698,"NO","human",0.0407
"MCCC1",0.0882,0.5923,"NO","human",0.1489
"MCCC2",0.0623,0.6656,"NO","human",0.0936
"MCEE",0.13,0.4266,"NO","human",0.3047
"MCEMP1",0.4327,1.1965,"NO","human",0.3616
"MCF2",0.1399,0.578,"YES","human",0.242
"MCF2L",0.0645,1.0038,"YES","human",0.0643
"MCFD2",0.1129,0.7511,"YES","human",0.1503
"MCHR1",0.0177,0.784,"YES","human",0.0226
"MCIDAS",0.1012,0.8136,"NO","human",0.1244
"MCL1",0.1268,0.7085,"NO","human",0.179
"MCM10",0.1361,0.6834,"NO","human",0.1992
"MCM2",0.0188,0.9572,"NO","human",0.0196
"MCM3",0.0347,0.5643,"YES","human",0.0615
"MCM3AP",0.1277,0.6366,"NO","human",0.2006
"MCM4",0.026,0.5195,"NO","human",0.05
"MCM5",0.0201,0.7847,"YES","human",0.0256
"MCM6",0.0223,0.5359,"YES","human",0.0416
"MCM7",0.0368,0.6072,"YES","human",0.0606
"MCM8",0.0585,0.5461,"YES","human",0.1071
"MCM9",0.1612,0.5605,"NO","human",0.2876
"MCMBP",0.0354,0.7149,"YES","human",0.0495
"MCMDC2",0.082,0.4089,"NO","human",0.2005
"MCOLN1",0.0421,0.9345,"NO","human",0.0451
"MCOLN2",0.1054,0.6442,"NO","human",0.1636
"MCOLN3",0.0457,0.7469,"NO","human",0.0612
"MCPH1",0.3189,0.7092,"NO","human",0.4497
"MCRIP1",0.0393,0.7428,"YES","human",0.0529
"MCRIP2",0.0783,0.5561,"NO","human",0.1408
"MCRS1",0.0129,0.4552,"NO","human",0.0283
"MCTP1",0.0172,0.3925,"NO","human",0.0438
"MCTP2",0.0585,0.5519,"NO","human",0.106
"MCTS1",0.0095,0.2906,"YES","human",0.0327
"MCU",0.0196,0.4678,"NO","human",0.0419
"MCUB",0.1671,0.692,"NO","human",0.2415
"MCUR1",0.1775,0.7518,"YES","human",0.2361
"MDC1",0.3144,0.5529,"NO","human",0.5686
"MDFI",0.101,0.6301,"NO","human",0.1603
"MDFIC",0.1118,0.5186,"YES","human",0.2156
"MDFIC2",0.0955,0.5051,"YES","human",0.1891
"MDGA1",0.0158,0.615,"NO","human",0.0257
"MDGA2",0.0057,0.4294,"NO","human",0.0133
"MDH1",0.0202,0.3952,"NO","human",0.0511
"MDH1B",0.193,0.6331,"NO","human",0.3048
"MDH2",0.025,0.8983,"NO","human",0.0278
"MDK",0.0668,0.6117,"NO","human",0.1092
"MDM1",0.192,0.5627,"NO","human",0.3412
"MDM2",0.0881,0.7805,"NO","human",0.1129
"MDM4",0.0899,0.468,"NO","human",0.1921
"MDN1",0.1024,0.471,"NO","human",0.2174
"ME1",0.0545,0.4956,"NO","human",0.11
"ME2",0.0607,0.6089,"NO","human",0.0997
"ME3",0.0307,0.4684,"NO","human",0.0655
"MEA1",0.0316,0.286,"NO","human",0.1105
"MEAF6",0.0284,0.6115,"NO","human",0.0464
"MECOM",0.0376,0.4977,"NO","human",0.0755
"MECP2",0.0281,0.3545,"NO","human",0.0793
"MECR",0.1128,0.5162,"NO","human",0.2185
"MED1",0.0262,0.3563,"YES","human",0.0735
"MED10",0.0034,0.6446,"NO","human",0.0053
"MED11",0.0116,0.6137,"YES","human",0.0189
"MED12",0.0131,0.3749,"YES","human",0.0349
"MED12L",0.0232,0.4396,"YES","human",0.0528
"MED13",0.0296,0.2953,"NO","human",0.1002
"MED13L",0.0383,0.4684,"NO","human",0.0818
"MED14",0.0165,0.3697,"YES","human",0.0446
"MED15",0.0451,0.5371,"NO","human",0.084
"MED16",0.0483,1.9519,"YES","human",0.0247
"MED17",0.0193,0.7564,"NO","human",0.0255
"MED18",0.0064,0.5788,"NO","human",0.0111
"MED19",0.0269,0.5447,"NO","human",0.0494
"MED20",0.013,0.4385,"NO","human",0.0296
"MED21",0.0097,0.3065,"NO","human",0.0316
"MED22",0.0244,0.5889,"YES","human",0.0414
"MED23",0.0187,0.5642,"NO","human",0.0331
"MED24",0.0274,0.6291,"YES","human",0.0436
"MED25",0.0337,0.6791,"NO","human",0.0496
"MED26",0.073,0.7693,"NO","human",0.0949
"MED27",0.009,0.702,"NO","human",0.0128
"MED28",0.0255,0.6184,"YES","human",0.0412
"MED29",0.0375,0.7211,"NO","human",0.052
"MED30",0.02,0.4624,"YES","human",0.0433
"MED31",0.0109,0.3589,"NO","human",0.0304
"MED4",0.0322,0.6472,"NO","human",0.0498
"MED6",0.0266,0.3036,"YES","human",0.0876
"MED7",0.0142,0.4132,"NO","human",0.0344
"MED8",0.0178,0.3936,"NO","human",0.0452
"MED9",0.1113,0.8081,"YES","human",0.1377
"MEDAG",0.0469,0.5825,"YES","human",0.0805
"MEF2A",0.0221,0.3653,"NO","human",0.0605
"MEF2B",0.1685,1.0979,"NO","human",0.1535
"MEF2C",0.0263,0.2721,"NO","human",0.0967
"MEF2D",0.0164,0.3411,"NO","human",0.0481
"MEFV",0.453,1.3162,"NO","human",0.3442
"MEGF10",0.0288,0.6027,"NO","human",0.0478
"MEGF11",0.0318,0.5082,"NO","human",0.0626
"MEGF6",0.1397,0.9845,"NO","human",0.1419
"MEGF8",0.0208,0.6192,"YES","human",0.0336
"MEGF9",0.1114,0.366,"NO","human",0.3044
"MEI1",0.1153,0.4852,"YES","human",0.2376
"MEI4",0.1814,0.567,"YES","human",0.3199
"MEIG1",0.0604,0.5562,"NO","human",0.1086
"MEIKIN",0.2787,0.4653,"NO","human",0.599
"MEIOB",0.0902,0.4225,"NO","human",0.2135
"MEIOC",0.0581,0.2773,"YES","human",0.2095
"MEIS1",0.0203,0.1626,"NO","human",0.1248
"MEIS2",0.002,0.1847,"YES","human",0.0108
"MEIS3",0.0492,0.6028,"NO","human",0.0816
"MELK",0.0886,0.5441,"NO","human",0.1628
"MELTF",0.0862,0.9032,"NO","human",0.0954
"MEMO1",0.003,0.1732,"NO","human",0.0173
"MEN1",0.0178,0.6482,"NO","human",0.0275
"MEOX1",0.0967,0.581,"YES","human",0.1664
"MEOX2",0.0089,0.5857,"NO","human",0.0152
"MEP1B",0.1486,0.6236,"NO","human",0.2383
"MEPCE",0.0444,0.3855,"NO","human",0.1152
"MEPE",0.3427,1.0407,"YES","human",0.3293
"MERTK",0.1125,0.5761,"YES","human",0.1953
"MESD",0.0784,0.7266,"NO","human",0.1079
"MESP1",0.2221,1.073,"YES","human",0.207
"MESP2",0.2318,0.6954,"NO","human",0.3333
"MEST",0.0254,0.4635,"YES","human",0.0548
"MET",0.0549,0.5049,"YES","human",0.1087
"METAP1",0.0086,0.4072,"NO","human",0.0211
"METAP1D",0.0426,0.3067,"NO","human",0.1389
"METAP2",0.0273,0.5006,"NO","human",0.0545
"METRN",0.1072,0.9471,"NO","human",0.1132
"METRNL",0.1285,1.1444,"NO","human",0.1123
"METTL1",0.0512,0.494,"NO","human",0.1036
"METTL11B",0.0308,0.3567,"NO","human",0.0863
"METTL13",0.056,0.4889,"NO","human",0.1145
"METTL14",0.0059,0.4648,"NO","human",0.0127
"METTL15",0.1315,0.5814,"NO","human",0.2262
"METTL16",0.0571,0.5094,"NO","human",0.1121
"METTL17",0.1634,0.5466,"NO","human",0.2989
"METTL18",0.193,0.656,"NO","human",0.2942
"METTL21A",0.051,0.3504,"YES","human",0.1455
"METTL21C",0.1266,0.5328,"YES","human",0.2376
"METTL22",0.1281,0.5858,"NO","human",0.2187
"METTL23",0.0566,0.5411,"NO","human",0.1046
"METTL24",0.0991,0.7017,"NO","human",0.1412
"METTL25",0.152,0.5341,"NO","human",0.2846
"METTL26",0.3151,74.7549,"NO","human",0.0042
"METTL27",0.2632,1.0521,"NO","human",0.2502
"METTL2A",0.12,0.5074,"YES","human",0.2365
"METTL2B",0.1162,0.5007,"NO","human",0.2321
"METTL3",0.0158,0.4113,"YES","human",0.0384
"METTL4",0.152,0.5345,"NO","human",0.2844
"METTL5",0.041,0.2706,"YES","human",0.1515
"METTL6",0.0786,0.5445,"YES","human",0.1444
"METTL7A",0.1118,0.7516,"NO","human",0.1487
"METTL7B",0.0994,0.6289,"NO","human",0.1581
"METTL8",0.1612,0.5054,"YES","human",0.319
"METTL9",0.0137,0.269,"NO","human",0.0509
"MEX3A",0.0174,0.5274,"NO","human",0.033
"MEX3B",0.0111,0.6974,"NO","human",0.0159
"MEX3C",0.016,0.2396,"YES","human",0.0668
"MEX3D",0.1607,1.8065,"YES","human",0.089
"MFAP1",0.002,0.5615,"NO","human",0.0036
"MFAP2",0.0483,0.6479,"NO","human",0.0745
"MFAP3",0.1058,0.5609,"YES","human",0.1886
"MFAP3L",0.051,0.5323,"NO","human",0.0958
"MFAP4",0.0277,0.6545,"NO","human",0.0423
"MFAP5",0.1089,0.536,"NO","human",0.2032
"MFF",0.0242,0.303,"YES","human",0.0799
"MFGE8",0.2723,0.724,"NO","human",0.3761
"MFHAS1",0.0271,0.5227,"NO","human",0.0518
"MFN1",0.0469,0.5668,"NO","human",0.0827
"MFN2",0.0237,0.5053,"NO","human",0.0469
"MFNG",0.0924,0.7373,"YES","human",0.1253
"MFRP",0.1962,0.6013,"NO","human",0.3263
"MFSD1",0.0704,0.5116,"NO","human",0.1376
"MFSD10",0.1188,0.8424,"YES","human",0.141
"MFSD11",0.036,0.5309,"YES","human",0.0678
"MFSD12",0.0816,1.5919,"NO","human",0.0513
"MFSD13A",0.0565,0.6845,"NO","human",0.0825
"MFSD14A",0.001,0.3257,"NO","human",0.0031
"MFSD14B",0.056,0.3931,"NO","human",0.1425
"MFSD14C",0.1767,0.4279,"NO","human",0.4129
"MFSD2A",0.0815,0.633,"NO","human",0.1288
"MFSD2B",0.097,0.5656,"NO","human",0.1715
"MFSD3",0.1506,0.9975,"YES","human",0.151
"MFSD4A",0.0793,0.5682,"NO","human",0.1396
"MFSD4B",0.1501,0.6047,"NO","human",0.2482
"MFSD5",0.0202,0.5589,"NO","human",0.0361
"MFSD6",0.0699,0.4197,"NO","human",0.1665
"MFSD6L",0.2673,0.7039,"NO","human",0.3797
"MFSD8",0.1084,0.4762,"YES","human",0.2276
"MFSD9",0.1953,0.7976,"YES","human",0.2449
"MGA",0.0935,0.3439,"YES","human",0.2719
"MGAM",0.1265,0.6024,"YES","human",0.21
"MGARP",0.3798,1.0035,"NO","human",0.3785
"MGAT1",0.0508,0.9706,"NO","human",0.0523
"MGAT2",0.0583,0.3888,"NO","human",0.1499
"MGAT3",0.0339,1.3857,"YES","human",0.0245
"MGAT4A",0.0319,0.7075,"NO","human",0.0451
"MGAT4B",0.0427,0.8953,"NO","human",0.0477
"MGAT4C",0.0265,0.5955,"NO","human",0.0445
"MGAT4D",0.2594,0.6615,"NO","human",0.3921
"MGAT5",0.015,0.5793,"NO","human",0.0259
"MGAT5B",0.0584,0.9735,"NO","human",0.06
"MGLL",0.0865,0.6749,"NO","human",0.1282
"MGME1",0.1866,0.4892,"NO","human",0.3814
"MGMT",0.2127,0.6171,"NO","human",0.3447
"MGP",0.0864,1.014,"YES","human",0.0852
"MGRN1",0.0645,0.7977,"NO","human",0.0809
"MGST1",0.0962,1.0273,"NO","human",0.0936
"MGST2",0.1452,0.5211,"NO","human",0.2786
"MGST3",0.0876,0.5712,"NO","human",0.1534
"MIA",0.1254,0.5433,"NO","human",0.2308
"MIA3",0.1381,0.6619,"NO","human",0.2086
"MIA-RAB4B",0.0986,0.5222,"NO","human",0.1888
"MIB1",0.0032,0.45,"YES","human",0.0071
"MIB2",0.0377,1.0809,"NO","human",0.0349
"MICAL1",0.1043,0.6016,"NO","human",0.1734
"MICAL2",0.0617,0.5141,"NO","human",0.12
"MICAL3",0.0704,0.7503,"YES","human",0.0938
"MICALL1",0.1239,0.7323,"NO","human",0.1692
"MICALL2",0.3084,1.1707,"NO","human",0.2634
"MICU1",0.0396,0.6248,"NO","human",0.0634
"MICU2",0.0754,0.6204,"NO","human",0.1215
"MICU3",0.038,0.3281,"YES","human",0.1158
"MID1",0.0218,0.5789,"NO","human",0.0377
"MID1IP1",0.0623,0.7541,"NO","human",0.0826
"MID2",0.0033,0.2837,"NO","human",0.0116
"MIDN",0.0311,1.2349,"YES","human",0.0252
"MIEF1",0.0459,0.4747,"NO","human",0.0967
"MIEF2",0.1229,0.8451,"YES","human",0.1454
"MIEN1",0.2229,0.8916,"NO","human",0.25
"MIER1",0.0814,0.7131,"YES","human",0.1141
"MIER2",0.1246,1.0309,"YES","human",0.1209
"MIER3",0.0341,0.5644,"NO","human",0.0604
"MIF",0.0487,1.239,"NO","human",0.0393
"MIF4GD",0.0325,0.3929,"YES","human",0.0827
"MIGA1",0.0803,0.6125,"NO","human",0.1311
"MIGA2",0.0346,0.8469,"YES","human",0.0409
"MIIP",0.2708,0.7731,"NO","human",0.3503
"MILR1",0.4681,0.7306,"YES","human",0.6407
"MINDY1",0.0872,0.5622,"NO","human",0.1551
"MINDY2",0.0889,0.5202,"NO","human",0.1709
"MINDY3",0.0205,0.2838,"NO","human",0.0722
"MINDY4",0.1476,0.5125,"NO","human",0.288
"MINDY4B",0.1774,0.5368,"NO","human",0.3305
"MINK1",0.0122,0.4723,"YES","human",0.0258
"MINOS1",0.0248,0.4092,"NO","human",0.0606
"MINPP1",0.0971,0.6762,"NO","human",0.1436
"MIOS",0.0086,0.418,"YES","human",0.0206
"MIOX",0.0538,1.0175,"YES","human",0.0529
"MIP",0.0368,0.3869,"NO","human",0.0951
"MIPEP",0.092,0.6798,"NO","human",0.1353
"MIPOL1",0.1641,0.5058,"NO","human",0.3244
"MIS12",0.1309,0.4347,"YES","human",0.3011
"MIS18A",0.1795,1.0105,"YES","human",0.1776
"MIS18BP1",0.3034,0.592,"NO","human",0.5125
"MISP",0.2392,1.0829,"YES","human",0.2209
"MISP3",0.1483,0.9616,"NO","human",0.1542
"MITD1",0.0892,0.617,"NO","human",0.1446
"MITF",0.0281,0.4352,"NO","human",0.0646
"MIXL1",0.2024,0.8704,"NO","human",0.2325
"MKI67",0.5471,0.9583,"NO","human",0.5709
"MKKS",0.1343,0.4223,"NO","human",0.318
"MKLN1",0.0036,0.3491,"NO","human",0.0103
"MKNK1",0.0364,0.5185,"NO","human",0.0702
"MKNK2",0.0312,0.9035,"NO","human",0.0345
"MKRN1",0.0305,0.2368,"YES","human",0.1288
"MKRN2",0.0592,0.6524,"YES","human",0.0907
"MKRN2OS",0.182,0.8765,"YES","human",0.2076
"MKRN3",0.2183,0.544,"NO","human",0.4013
"MKS1",0.0546,0.5459,"NO","human",0.1
"MKX",0.0522,0.6584,"YES","human",0.0793
"MLANA",0.2355,0.433,"NO","human",0.5439
"MLC1",0.0603,0.8546,"YES","human",0.0706
"MLEC",0.0255,0.5159,"NO","human",0.0494
"MLF1",0.1482,0.5894,"YES","human",0.2514
"MLF2",0.0162,0.5848,"NO","human",0.0277
"MLH1",0.0648,0.4209,"NO","human",0.154
"MLH3",0.1752,0.4338,"NO","human",0.4039
"MLIP",0.2202,0.3486,"NO","human",0.6317
"MLKL",0.2751,0.59,"YES","human",0.4663
"MLLT1",0.0544,1.0058,"NO","human",0.0541
"MLLT10",0.0327,0.3415,"YES","human",0.0958
"MLLT11",0.0675,0.307,"NO","human",0.2199
"MLLT3",0.0072,0.3241,"YES","human",0.0222
"MLLT6",0.0387,0.4709,"NO","human",0.0822
"MLPH",0.247,0.8919,"NO","human",0.2769
"MLST8",0.0112,1.0502,"NO","human",0.0107
"MLX",0.0245,0.4692,"NO","human",0.0522
"MLXIP",0.062,0.6616,"NO","human",0.0937
"MLXIPL",0.0933,0.6384,"NO","human",0.1461
"MLYCD",0.0577,1.0267,"NO","human",0.0562
"MMAA",0.116,0.593,"NO","human",0.1956
"MMAB",0.0741,0.5191,"YES","human",0.1427
"MMACHC",0.0893,0.4883,"NO","human",0.1829
"MMADHC",0.032,0.4643,"YES","human",0.0689
"MMD",0.0041,0.401,"NO","human",0.0102
"MMD2",0.0227,0.8973,"NO","human",0.0253
"MME",0.029,0.3873,"NO","human",0.0749
"MMEL1",0.1169,1.0648,"NO","human",0.1098
"MMGT1",0.0225,0.3453,"NO","human",0.0652
"MMP1",0.3355,0.6247,"NO","human",0.5371
"MMP11",0.0994,0.6217,"NO","human",0.1599
"MMP12",0.2563,0.5042,"NO","human",0.5083
"MMP13",0.0696,0.6094,"NO","human",0.1142
"MMP14",0.0163,0.5333,"YES","human",0.0306
"MMP15",0.0568,0.7435,"YES","human",0.0764
"MMP16",0.0089,0.3056,"NO","human",0.0291
"MMP17",0.0919,1.0612,"NO","human",0.0866
"MMP19",0.1391,0.4862,"NO","human",0.2861
"MMP2",0.0196,0.5829,"NO","human",0.0336
"MMP20",0.058,0.384,"NO","human",0.151
"MMP21",0.1246,0.7603,"YES","human",0.1639
"MMP23B",0.0828,1.6099,"NO","human",0.0514
"MMP24",0.0475,0.5346,"NO","human",0.0889
"MMP25",0.1445,1.0659,"NO","human",0.1356
"MMP27",0.137,0.5218,"NO","human",0.2626
"MMP28",0.0853,0.6738,"NO","human",0.1266
"MMP3",0.1395,0.4861,"NO","human",0.287
"MMP7",0.217,0.7979,"NO","human",0.272
"MMP8",0.167,0.5185,"NO","human",0.3221
"MMP9",0.1499,0.8701,"NO","human",0.1723
"MMRN1",0.2365,0.8027,"NO","human",0.2946
"MMRN2",0.213,0.987,"NO","human",0.2158
"MMS19",0.0586,0.4212,"YES","human",0.1391
"MMS22L",0.1083,0.4746,"NO","human",0.2282
"MN1",0.045,0.7932,"NO","human",0.0567
"MNAT1",0.0225,0.7027,"NO","human",0.032
"MND1",0.0581,0.74,"NO","human",0.0785
"MNDA",0.4393,0.9151,"NO","human",0.4801
"MNS1",0.1399,2.3022,"NO","human",0.0608
"MNT",0.0293,0.3723,"NO","human",0.0787
"MNX1",0.0528,1.155,"YES","human",0.0457
"MOAP1",0.1632,0.6472,"NO","human",0.2522
"MOB1B",0.0173,0.5026,"YES","human",0.0344
"MOB2",0.0511,0.9556,"YES","human",0.0535
"MOB3A",0.0243,4.5414,"YES","human",0.0054
"MOB3B",0.0083,0.6036,"NO","human",0.0138
"MOB3C",0.0098,0.9391,"NO","human",0.0104
"MOBP",0.2201,0.9632,"YES","human",0.2285
"MOCOS",0.1482,0.6028,"YES","human",0.2459
"MOCS1",0.0495,0.7309,"NO","human",0.0677
"MOCS2",0.1009,0.4858,"NO","human",0.2077
"MOCS3",0.1174,1.1871,"YES","human",0.0989
"MOG",0.0891,0.5315,"NO","human",0.1676
"MOGAT1",0.1766,0.7088,"NO","human",0.2492
"MOGAT2",0.1055,0.7839,"NO","human",0.1346
"MOGS",0.0806,0.608,"NO","human",0.1326
"MOK",0.1009,0.5277,"YES","human",0.1912
"MON1A",0.0276,0.4847,"NO","human",0.0569
"MON1B",0.0714,0.584,"NO","human",0.1223
"MON2",0.0264,0.6523,"NO","human",0.0405
"MORC1",0.2467,0.6311,"NO","human",0.3909
"MORC2",0.048,0.4942,"NO","human",0.0971
"MORC3",0.0923,0.7036,"YES","human",0.1312
"MORC4",0.1013,0.3508,"YES","human",0.2888
"MORF4L1",0.0013,0.4412,"NO","human",0.0029
"MORF4L2",0.0219,0.671,"YES","human",0.0326
"MORN1",0.208,0.7331,"NO","human",0.2837
"MORN2",0.0356,0.646,"YES","human",0.0551
"MORN3",0.0863,0.7655,"YES","human",0.1127
"MORN4",0.0098,0.348,"NO","human",0.0282
"MORN5",0.1174,0.9671,"NO","human",0.1214
"MOS",0.1487,0.8979,"YES","human",0.1656
"MOSPD1",0.0136,0.3224,"NO","human",0.0422
"MOSPD2",0.0511,0.6,"NO","human",0.0852
"MOSPD3",0.0637,0.3876,"NO","human",0.1643
"MOV10",0.0442,0.4904,"NO","human",0.0901
"MOV10L1",0.1007,0.6756,"YES","human",0.1491
"MOXD1",0.0859,0.5894,"NO","human",0.1457
"MPC1",0.0309,0.4413,"NO","human",0.07
"MPC2",0.0425,0.4069,"NO","human",0.1044
"MPDU1",0.045,0.505,"NO","human",0.0891
"MPDZ",0.0893,0.579,"YES","human",0.1542
"MPEG1",0.2677,0.7756,"NO","human",0.3452
"MPG",0.1585,0.7597,"NO","human",0.2086
"MPHOSPH10",0.1093,0.6023,"NO","human",0.1815
"MPHOSPH6",0.0613,1.5158,"YES","human",0.0404
"MPHOSPH8",0.1401,0.7346,"NO","human",0.1907
"MPHOSPH9",0.1502,0.6963,"NO","human",0.2157
"MPI",0.0843,0.3669,"NO","human",0.2298
"MPIG6B",0.1754,0.6227,"NO","human",0.2817
"MPL",0.1094,0.3693,"NO","human",0.2962
"MPLKIP",0.0996,0.2318,"NO","human",0.4297
"MPND",0.0774,1.0518,"YES","human",0.0736
"MPO",0.0776,0.7187,"NO","human",0.108
"MPP1",0.0382,0.44,"YES","human",0.0868
"MPP2",0.0104,0.6185,"YES","human",0.0168
"MPP3",0.0452,0.5732,"YES","human",0.0789
"MPP4",0.0977,0.5006,"YES","human",0.1952
"MPP5",0.015,0.3856,"NO","human",0.0389
"MPP6",0.0085,0.4792,"YES","human",0.0177
"MPP7",0.0356,0.5448,"NO","human",0.0653
"MPPE1",0.16,0.7225,"NO","human",0.2215
"MPPED1",0.0079,0.8562,"YES","human",0.0092
"MPPED2",0.0016,0.1747,"NO","human",0.0092
"MPRIP",0.0435,0.7844,"NO","human",0.0555
"MPST",0.0786,1.1812,"NO","human",0.0665
"MPV17",0.0451,0.3263,"NO","human",0.1382
"MPV17L2",0.1233,1.3023,"NO","human",0.0947
"MPZ",0.029,0.3527,"NO","human",0.0822
"MPZL1",0.0914,0.4395,"NO","human",0.208
"MPZL2",0.0995,0.4592,"NO","human",0.2167
"MPZL3",0.0706,0.5552,"YES","human",0.1272
"MR1",0.1639,0.4836,"NO","human",0.3389
"MRAP",0.2126,0.6742,"YES","human",0.3153
"MRAP2",0.0653,0.4796,"YES","human",0.1362
"MRAS",0.0157,0.5888,"NO","human",0.0267
"MRC1",0.1028,0.6933,"NO","human",0.1483
"MRC2",0.0443,0.6705,"NO","human",0.0661
"MRE11",0.0599,0.8183,"NO","human",0.0732
"MREG",0.0769,0.5742,"YES","human",0.1339
"MRFAP1",0.0813,1.7691,"NO","human",0.046
"MRFAP1L1",0.127,5.4036,"NO","human",0.0235
"MRGBP",0.0173,0.4656,"YES","human",0.0372
"MRGPRD",0.3114,1.5243,"NO","human",0.2043
"MRGPRE",0.1694,1.4713,"NO","human",0.1151
"MRGPRF",0.0678,1.7181,"YES","human",0.0395
"MRGPRG",0.3115,2.0748,"NO","human",0.1501
"MRGPRX1",0.4253,1.074,"NO","human",0.396
"MRGPRX2",0.4415,0.7844,"NO","human",0.5629
"MRGPRX3",0.4317,1.1501,"NO","human",0.3754
"MRGPRX4",0.4316,1.2116,"NO","human",0.3562
"MRI1",0.0809,0.7483,"NO","human",0.1081
"MRLN",0.1003,4.6821,"NO","human",0.0214
"MRM1",0.1114,0.627,"NO","human",0.1777
"MRM2",0.1242,0.7613,"NO","human",0.1631
"MRM3",0.1082,0.422,"NO","human",0.2564
"MRNIP",0.4066,0.6445,"NO","human",0.6309
"MRO",0.235,0.7717,"NO","human",0.3045
"MROH1",0.1155,1.0002,"YES","human",0.1155
"MROH2A",0.1094,0.8175,"YES","human",0.1338
"MROH2B",0.1107,0.5494,"NO","human",0.2015
"MROH6",0.1233,0.9011,"YES","human",0.1368
"MROH7",0.1685,0.6258,"NO","human",0.2693
"MROH7-TTC4",0.2124,0.7046,"NO","human",0.3014
"MROH8",0.2275,0.5143,"YES","human",0.4423
"MROH9",0.3195,0.6049,"NO","human",0.5282
"MRPL1",0.126,0.5395,"YES","human",0.2335
"MRPL10",0.1774,0.585,"NO","human",0.3032
"MRPL11",0.0637,0.5249,"NO","human",0.1214
"MRPL12",0.0741,0.6167,"NO","human",0.1202
"MRPL13",0.0532,0.5285,"YES","human",0.1007
"MRPL14",0.0776,0.8221,"NO","human",0.0944
"MRPL15",0.0602,0.5781,"NO","human",0.1041
"MRPL16",0.0889,0.4145,"NO","human",0.2145
"MRPL17",0.0889,0.5047,"NO","human",0.1761
"MRPL18",0.1062,0.5186,"NO","human",0.2048
"MRPL19",0.1227,0.7158,"NO","human",0.1714
"MRPL2",0.0886,0.4476,"NO","human",0.1979
"MRPL20",0.0787,0.7456,"NO","human",0.1056
"MRPL21",0.1469,0.5272,"NO","human",0.2786
"MRPL22",0.054,0.5438,"NO","human",0.0993
"MRPL23",0.1093,1.1107,"NO","human",0.0984
"MRPL24",0.0641,0.5678,"NO","human",0.1129
"MRPL27",0.0924,0.5422,"NO","human",0.1704
"MRPL28",0.0823,1.1907,"NO","human",0.0691
"MRPL3",0.1085,0.5025,"NO","human",0.2159
"MRPL30",0.0987,0.6265,"NO","human",0.1575
"MRPL32",0.1636,0.5529,"NO","human",0.2959
"MRPL33",0.1287,0.5139,"YES","human",0.2504
"MRPL34",0.1317,1.4253,"NO","human",0.0924
"MRPL35",0.1384,0.4701,"NO","human",0.2944
"MRPL36",0.2778,1.4862,"NO","human",0.1869
"MRPL37",0.1443,0.725,"NO","human",0.199
"MRPL38",0.0728,0.5297,"NO","human",0.1374
"MRPL39",0.1156,0.639,"NO","human",0.1809
"MRPL4",0.1025,1.0663,"YES","human",0.0961
"MRPL40",0.1359,0.6268,"NO","human",0.2168
"MRPL41",0.1405,2.4291,"NO","human",0.0578
"MRPL42",0.1405,0.8403,"NO","human",0.1672
"MRPL43",0.1035,0.8179,"NO","human",0.1265
"MRPL44",0.0853,0.6664,"YES","human",0.128
"MRPL45",0.1155,0.5254,"NO","human",0.2198
"MRPL46",0.1206,0.5152,"NO","human",0.2341
"MRPL47",0.1372,0.5498,"YES","human",0.2495
"MRPL48",0.1052,0.4621,"NO","human",0.2277
"MRPL49",0.091,0.6417,"NO","human",0.1418
"MRPL50",0.1419,0.548,"NO","human",0.2589
"MRPL51",0.1082,0.7376,"NO","human",0.1467
"MRPL52",0.1087,0.3741,"YES","human",0.2906
"MRPL53",0.076,1.046,"NO","human",0.0727
"MRPL54",0.209,0.8074,"NO","human",0.2589
"MRPL55",0.2149,0.9829,"NO","human",0.2186
"MRPL57",0.0901,1.3556,"YES","human",0.0665
